sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:do-kung-fu:unknown:1,do kung fu,unknown,练武术,练武术,,,And sometimes it is just fun to watch a cartoon panda trying to do kung fu.,可有时候，练习武功的卡通熊猫却只是为了娱乐。
en:dance:unknown:1,dance,unknown,跳舞,跳舞,/dæns/,/dɑːns/,The waltz is an easy dance to learn.,华尔兹这种舞很容易学。
en:draw:unknown:1,draw,unknown,画,画,/drɔ/,/drɔː/,Katie had drawn a cottage with a little stream running next to it.,凯蒂画了一间小茅舍，旁边流淌着一条小溪。
en:cartoon:unknown:1,cartoon,unknown,漫画,漫画,/kɑr'tun/,/kɑː'tuːn/,cartoon characters such as Donald Duck,唐老鸭一类的卡通人物
en:draw-cartoons:unknown:1,draw cartoons,unknown,画漫画,画漫画,,,And now they draw cartoons about you.,而现在，他们却画漫画来讽刺你。
en:swim:unknown:1,swim,unknown,游泳,游泳,/swɪm/,/swɪm/,Let’s go swimming this afternoon.,今天下午我们游泳去吧。
en:play-basketball:unknown:1,play basketball,unknown,打篮球,打篮球,,,I play basketball every week with friends.,我每周都和朋友打篮球。
en:ping-pong:unknown:1,ping-pong,unknown,乒乓球,乒乓球,,,Would you consider ping-pong an outdoor sport?,你认为乒乓球是一项户外运动吗？
en:play-ping-pong:unknown:1,play ping-pong,unknown,打乒乓球,打乒乓球,,,"At the age of 4, she began to play ping-pong under her father's instructions.",4岁时，在父亲指导下开始打乒乓球。
en:speak-english:unknown:1,speak English,unknown,说英语,说英语,,,Do you speak English?,你会说英语吗?
en:we'll:unknown:1,we'll,unknown,我们将……（=we will）,我们将……（=we will）,/wɪl/,/wel/,This afternoon we'll block act two.,今天下午我们将排演第二幕。
en:party:unknown:1,party,unknown,聚会,聚会,/'pɑrti/,/'pɑːtɪ/,We’re having a small party this evening to celebrate our wedding anniversary.,我们今晚有个小聚会，庆祝我们的结婚纪念日。
en:next:unknown:1,next,unknown,下一个的,下一个的,/nɛkst/,/nekst/,I just missed my flight to Chicago. When’s the next one?,我刚错过去芝加哥的航班。下一班是几点钟？
en:wonderful:unknown:1,wonderful,unknown,极好的,极好的,/ˈwʌndɚfəl/,/ˈwʌndə(r)fl/,"The cold, misty air felt wonderful on his face.",那凉凉的雾气使他脸上感觉好极了。
en:learn:unknown:1,learn,unknown,学习,学习,/lɝn/,/lɜːn/,What’s the best way to learn a language?,学习语言的最佳方法是什么？
en:any:unknown:1,any,unknown,任何的,任何的,/'ɛni/,/'enɪ/,Any child who breaks the rules will be punished.,凡违反规定的孩子都要受罚。
en:problem:unknown:1,problem,unknown,没问题,没问题,/'prɑbləm/,/'prɒbləm/,"She was older than me, but that wasn’t really a problem.",她比我年长，不过那不算什么问题。
en:no-problem:unknown:1,no problem,unknown,没问题,没问题,,,"I have no problem with the office, but I am concerned about the rent.",对这写字楼单位我没问题，但租金方面有没有折扣优惠呢？
en:want:unknown:1,want,unknown,要,要,/wɔ:nt; wɔnt/,/wɒnt/,I really want a drink.,我很想喝一杯。
en:send:unknown:1,send,unknown,邮寄,邮寄,/sɛnd/,/send/,Lyn sent some pictures of the wedding.,琳恩寄了几张婚礼照片。
en:email:unknown:1,email,unknown,电子邮件,电子邮件,/'imel/,/'iːmeɪl/,It’s usually best to contact him by email.,一般最好是用电子邮件和他联络。
en:at:unknown:1,at,unknown,（接邮件地址）,（接邮件地址）,/æt; ət/,/æt; ət/,They live at 18 Victoria Street.,他们住在维多利亚街18 号。
en:clock:unknown:1,clock,unknown,时钟,时钟,/klɑk/,/klɒk/,I heard the clock strike six (= make six loud sounds ) .,我听到钟敲了六下。
en:plant:unknown:1,plant,unknown,植物,植物,/plænt/,/plɑːnt/,Don’t forget to water the plants.,别忘记给植物浇水。
en:bottle:unknown:1,bottle,unknown,瓶子,瓶子,/'bɑtl/,/'bɒt(ə)l/,an empty bottle,一个空瓶子
en:water-bottle:unknown:1,water bottle,unknown,水瓶,水瓶,,,"But for a stroll in the park, no water bottle is necessary.",但对于在公园里散步，携带水瓶是没有必要的。
en:bike:unknown:1,bike,unknown,自行车,自行车,/baɪk/,/baɪk/,Let’s go for a bike ride .,我们去骑会儿自行车吧。
en:photo:unknown:1,photo,unknown,照片,照片,/'foto/,/'fəʊtəʊ/,Can you take a photo of me and Rachel?,你能给我和雷切尔拍张照吗？
en:front:unknown:1,front,unknown,正面,正面,/frʌnt/,/frʌnt/,The tall man in the front blindfolded me.,前面的高个子男人挡住了我的视线。
en:in-front-of:unknown:1,in front of,unknown,在⋯⋯前面,在⋯⋯前面,/ɪn frʌnt ʌv/,/ɪn frʌnt əv/,I'll not want to say in front of the reporters.,我不愿在记者面前谈论我的观点。
en:between:unknown:1,between,unknown,在⋯⋯中间,在⋯⋯中间,/bəˈtwin/,/bɪ'twiːn/,I sat down between Sue and Jane.,我在苏和简中间坐了下来。
en:above:unknown:1,above,unknown,在⋯⋯上面,在⋯⋯上面,/ə'bʌv/,/ə'bʌv/,Our office is above the hairdresser’s.,我们的办公室在理发店上面。
en:beside:unknown:1,beside,unknown,在旁边,在旁边,/bɪ'saɪd/,/bɪ'saɪd/,Wendy came up and sat beside me.,温迪走过来，坐在我身边。
en:behind:unknown:1,behind,unknown,在⋯⋯后面,在⋯⋯后面,/bɪ'haɪnd/,/bɪ'haɪnd/,I turned to speak to the person standing behind me.,我转身和站在我后面的那人说话。
en:there:unknown:1,there,unknown,（存在或发生）,（存在或发生）,/ðɛr/,/ðeə; ðə/,Is there any milk left?,还有牛奶剩下吗？
en:grandparent:unknown:1,grandparent,unknown,（外）祖父母,（外）祖父母,/'græn'pɛrənt/,/'græn(d)peər(ə)nt/,My grandparents live in Sussex.,我的祖父母住在萨塞克斯郡。
en:their:unknown:1,their,unknown,他们的,他们的,/ðɛr/,/ðeə/,They washed their faces and went to bed.,他们洗过脸后上床睡觉去了。
en:house:unknown:1,house,unknown,房子,房子,/haʊs/,/haʊs/,a four-bedroom house,一幢有四间卧室的房子
en:lot:unknown:1,lot,unknown,大量,大量,/lɑt/,/lɒt/,We’ve spent a lot on the children’s education.,我们在孩子的教育上花费甚多。
en:lots-of:unknown:1,lots of,unknown,大量,大量,,,There were lots of tourists rubbernecking in the street.,许多游客在大街上伸长了脖子东张西望。
en:flower:unknown:1,flower,unknown,花,花,/'flaʊɚ/,/'flaʊə/,a lovely rose bush with delicate pink flowers,一簇开着娇嫩的粉红色花朵的美丽蔷薇
en:move:unknown:1,move,unknown,搬家,搬家,/muv/,/muːv/,Please keep the doors closed while the train is moving.,火车行驶时请保持车门关闭。
en:dirty:unknown:1,dirty,unknown,肮脏的,肮脏的,/ˈdɝ​tɪ/,/'dɜːtɪ/,a stack of dirty dishes in the sink,洗涤槽里的一堆脏碟子
en:everywhere:unknown:1,everywhere,unknown,处处,处处,/'ɛvrɪwɛr/,/'evrɪweə/,I’ve looked everywhere but I can’t find the map.,我到处都找过了，但就是找不到地图。
en:mouse:unknown:1,mouse,unknown,老鼠,老鼠,/maʊs/,/maʊs/,The cat laid a dead mouse at my feet.,猫把一只死老鼠放在我的脚边。
en:live:unknown:1,live,unknown,住,住,/laɪv；lɪv/,/laɪv；lɪv/,He lives just across the street from me.,他就住在我街对面。
en:nature:unknown:1,nature,unknown,自然界,自然界,/'netʃɚ/,/'neɪtʃə/,"We grew up in the countryside, surrounded by the beauties of nature.",我们在乡村长大，周围是美丽的大自然。
en:forest:unknown:1,forest,unknown,森林,森林,/'fɔrɪst/,/'fɒrɪst/,a tropical forest,热带森林
en:river:unknown:1,river,unknown,河,河,/'rɪvɚ/,/'rɪvə/,the Mississippi River,密西西比河
en:lake:unknown:1,lake,unknown,湖,湖,/lek/,/leɪk/,Lake Michigan,密歇根湖
en:mountain:unknown:1,mountain,unknown,山,山,/ˈmaʊntn/,/ˈmaʊntən/,the highest mountain in Austria,奥地利最高的山
en:hill:unknown:1,hill,unknown,小山,小山,/hɪl/,/hɪl/,Their house is on a hill overlooking the sea.,他们的房子建在可以俯视大海的小山上。
en:tree:unknown:1,tree,unknown,树,树,/tri/,/triː/,"As a kid, I loved to climb trees.",小时候，我喜欢爬树。
en:bridge:unknown:1,bridge,unknown,桥,桥,/brɪdʒ/,/brɪdʒ/,The bridge buckled in the storm.,那座桥在暴风雨中塌陷了。
en:building:unknown:1,building,unknown,建筑,建筑,/'bɪldɪŋ/,/'bɪldɪŋ/,The offices are on the top two floors of the building.,办公室在大楼最高的两层。
en:village:unknown:1,village,unknown,村庄,村庄,/'vɪlɪdʒ/,/'vɪlɪdʒ/,a little fishing village,一座小渔村
en:house.:unknown:1,house.,unknown,房屋,房屋,/haʊs/,/haʊs/,a four-bedroom house,一幢有四间卧室的房子
en:boating:unknown:1,boating,unknown,划船,划船,/'bəutiŋ/,/'bəʊtɪŋ/,Let’s go boating on the lake.,我们到湖上划船去吧。
en:go-boating:unknown:1,go boating,unknown,去划船,去划船,,,"If it is fine tomorrow, I think I'll go boating.",如果明天天气好，我想去划船。
en:aren't:unknown:1,aren't,unknown,不是（= are not）,不是（= are not）,/ɑrnt/,/ɑ:nt/,"And that's the secret about cheap people: They aren't necessarily cheap on all fronts. Some spring for education or vacations, or they're generous with others if not with themselves.",这就是小气的人的奥密：他们不见得在方方面面都小气，有些人为他人支付教育或度假费用，或者说他们对自己不大方却对其他人大方。
en:rabbit:unknown:1,rabbit,unknown,兔,兔,/'ræbɪt/,/'ræbɪt/,The hound nips at a rabbit.,猎犬在野兔身后紧追不舍。
en:high:unknown:1,high,unknown,高的,高的,/haɪ/,/haɪ/,This is the highest mountain in Japan.,这是日本最高的山。
en:eat-breakfast:unknown:1,eat breakfast,unknown,吃早饭,吃早饭,/it brɛkfəst/,,"When you eat breakfast together, how does it go?",当你们一起吃早餐的时候，情况怎么样？
en:have...class:unknown:1,have...class,unknown,上⋯⋯课,上⋯⋯课,,,,
en:exercise:unknown:1,exercise,unknown,活动,活动,/'ɛksɚsaɪz/,/'eksəsaɪz/,Try to fit some regular exercise into your daily routine.,尽量在日常生活中安排一些经常性的锻炼。
en:do-morning-exercise:unknown:1,do morning exercise,unknown,做早操,做早操,,,When do you do morning exercise?,你什麽时候做早操？
en:eat-dinner:unknown:1,eat dinner,unknown,吃晚饭,吃晚饭,,,We beseech thee to come eat dinner with us.,我们恳求你来和我们一起吃晚饭。
en:clean-my-room:unknown:1,clean my room,unknown,打扫我的房间,打扫我的房间,,,"If don't clean my room,my mother won't____me meet my friends.",如果我不清理房间，我妈妈不让我见我的朋友。
en:go-for-a-walk:unknown:1,go for a walk,unknown,散步,散步,,,"Take it outside, go for a walk or eat at your desk.",那就打包带走，边散步边吃，或者在办公桌上吃。
en:go-shopping:unknown:1,go shopping,unknown,购物,购物,,,I usually go shopping with my aunt.,我通常和我阿姨一起去购物。
en:take:unknown:1,take,unknown,上（课）,上（课）,/tek/,/teɪk/,take some,不大容易
en:dancing:unknown:1,dancing,unknown,跳舞,跳舞,/'dænsɪŋ/,/'dɑːnsɪŋ/,All the schools have music and dancing as part of the curriculum.,每个学校都设有音乐课和舞蹈课。
en:take-a-dancing-class:unknown:1,take a dancing class,unknown,上舞蹈课,上舞蹈课,,,"On Saturdays, I often take a dancing class in the morning .",周六上午我经常上舞蹈课。
en:when:unknown:1,when,unknown,什么时候,什么时候,/hwen; hwɛn/,/wen/,When are we leaving?,我们什么时候走？
en:after:unknown:1,after,unknown,在⋯⋯之后,在⋯⋯之后,/'æftɚ/,/'ɑːftə/,After the war many soldiers stayed in France.,战后，许多士兵留在法国。
en:start:unknown:1,start,unknown,开始,开始,/stɑrt/,/stɑːt/,There’s so much to do. I don’t know where to start.,有那么多的事情要做，我都不知道从哪里开始。
en:usually:unknown:1,usually,unknown,通常地,通常地,/juʒəlɪ/,/ˈjuːʒʊəlɪ/,Women usually live longer than men.,女人通常比男人长寿。
en:spain:unknown:1,Spain,unknown,西班牙,西班牙,/spen/,/spein/,They are touring in Spain.,他们正在西班牙旅游。
en:late:unknown:1,late,unknown,晚,晚,/let/,/leɪt/,Sorry I’m late – I overslept.,对不起，来晚了——我睡过头了。
en:a.m.:unknown:1,a.m.,unknown,上午,上午,,,She adjourned the meeting until tomorrow at 9 a.m.,她把会议延至明天上午9点举行。
en:p.m.:unknown:1,p.m.,unknown,下午,下午,,,The spa is open from 7:00 a.m. to 9:00 p.m. every day of the year.,温泉区全年从早上7:00到晚上9:00开放。
en:why:unknown:1,why,unknown,为什么,为什么,/hwaɪ/,/waɪ/,Why are you crying?,你为什么哭？
en:shop:unknown:1,shop,unknown,购物,购物,/ʃɑp/,/ʃɒp/,She always does the weekly shop on a Friday.,她总是在星期五进行每周一次的采购。
en:work:unknown:1,work,unknown,工作,工作,/wɝk/,/wɜːk/,Where do you work?,你在哪里上班？
en:last:unknown:1,last,unknown,上一个的,上一个的,/læst/,/lɑːst/,I hadn’t seen him since the last meeting.,自从上次会面后，我再没有见到他。
en:sound:unknown:1,sound,unknown,听起来好像,听起来好像,/saʊnd/,/saʊnd/,"By the sound of it, things are worse than we thought.",听起来，情况比我们原来想的还要糟。
en:also:unknown:1,also,unknown,还,还,/'ɔlso/,/'ɔːlsəʊ/,Information is also available on women’s health care.,还可以获得有关女性保健方面的资料。
en:busy:unknown:1,busy,unknown,忙的,忙的,/ˈbɪzɪ/,/'bɪzɪ/,She’s busy now – can you phone later?,她现在正忙，你稍后打来好吗？
en:need:unknown:1,need,unknown,需要,需要,/nid/,/niːd/,You don’t really need a car.,你其实并不需要一辆车。
en:letter:unknown:1,letter,unknown,信,信,/'lɛtɚ/,/'letə/,She read out the letter to all of us.,她把那封信读给我们大家听。
en:island:unknown:1,island,unknown,岛,岛,/'aɪlənd/,/'aɪlənd/,The Cayman Islands,开曼群岛
en:always:unknown:1,always,unknown,总是,总是,/'ɔlwez/,/ˈɔ:lweɪz/,Always lock your bicycle to something secure.,每次都要把自行车锁在牢固的物体上。
en:cave:unknown:1,cave,unknown,山洞,山洞,/kev/,/keɪv/,the entrance to a cave,洞穴的入口
en:go-swimming:unknown:1,go swimming,unknown,去游泳,去游泳,,,I often go swimming on weekday.,我经常在周日去游泳。
en:win:unknown:1,win,unknown,获胜,获胜,/wɪn/,/wɪn/,Who’s winning (= who is most successful at this point in the game )?,现在谁领先？
en:spring:unknown:1,spring,unknown,春天,春天,/sprɪŋ/,/sprɪŋ/,spring flowers,春花
en:summer:unknown:1,summer,unknown,夏天,夏天,/'sʌmɚ/,/'sʌmə/,the long hot summer of 1976,1976 年炎热漫长的夏天
en:autumn:unknown:1,autumn,unknown,秋天,秋天,/'ɔtəm/,/'ɔːtəm/,autumn mists,秋天的雾霭
en:winter:unknown:1,winter,unknown,冬天,冬天,/'wɪntɚ/,/'wɪntə/,Soon it will be winter.,很快要到冬天了。
en:season:unknown:1,season,unknown,季节,季节,/'sizn/,/'siːz(ə)n/,the effect on plants as the seasons start to change,换季对植物的影响
en:picnic:unknown:1,picnic,unknown,野餐,野餐,/'pɪknɪk/,/'pɪknɪk/,We decided to have a picnic down by the lake.,我们决定在湖边野餐。
en:go-on-a-picnic:unknown:1,go on a picnic,unknown,去野餐,去野餐,,,I'd like to go on a picnic.,我想去野餐。
en:pick:unknown:1,pick,unknown,摘,摘,/pɪk/,/pɪk/,We picked some blackberries to eat on the way.,途中我们采了一些黑莓吃。
en:pick-apples:unknown:1,pick apples,unknown,摘苹果,摘苹果,,,We helped the farmers to pick apples.,我们帮助农民们摘苹果。
en:snowman:unknown:1,snowman,unknown,雪人,雪人,/'snomæn/,/'snəʊmæn/,The children were balling up snow to make a snowman.,孩子们正在把雪堆成球状，做一个雪人。
en:make-a-snowman:unknown:1,make a snowman,unknown,堆雪人,堆雪人,,,A：Certainly! Shall we make a snowman?,当然!我们堆雪人好吗?
en:go-swimming.:unknown:1,go swimming.,unknown,去游泳,去游泳,,,I often go swimming on weekday.,我经常在周日去游泳。
en:which:unknown:1,which,unknown,哪一个,哪一个,/wɪtʃ/,/wɪtʃ/,Which book are you looking for?,你在找哪本书？
en:best:unknown:1,best,unknown,最,最,/bɛst/,/best/,He won the best actor award.,他获得最佳男演员奖。
en:snow:unknown:1,snow,unknown,雪,雪,/sno/,/snəʊ/,Snow was falling heavily as we entered the village.,我们进村的时候雪下得正大。
en:good-job:unknown:1,good job,unknown,做得好,做得好,,,How Not To get a good job.,如何不得到一个好工作。
en:because:unknown:1,because,unknown,因为,因为,/bɪ'kɔz/,/bɪ'kɒz/,We didn’t enjoy the day because the weather was so awful.,那天我们很不尽兴，因为天气实在太糟。
en:vacation:unknown:1,vacation,unknown,假期,假期,/veˈkeʃən/,/vəˈkeɪʃn/,We’re planning a vacation in Europe.,我们正计划去欧洲度假。
en:all:unknown:1,all,unknown,完全,完全,/ɔl/,/ɔːl/,Have you done all your homework?,你作业都做完了吗？
en:pink:unknown:1,pink,unknown,粉色,粉色,/pɪŋk/,/pɪŋk/,Hannah’s face went pink.,汉娜的脸上泛起了红晕。
en:lovely:unknown:1,lovely,unknown,可爱的,可爱的,/'lʌvli/,/'lʌvlɪ/,She had a lovely face.,她有一张漂亮的脸蛋。
en:leaf:unknown:1,leaf,unknown,叶子,叶子,/lif/,/liːf/,a flowering bush with large shiny leaves,叶子大而油亮的开花灌木
en:fall:unknown:1,fall,unknown,落下,落下,/fɔl/,/fɔːl/,The tree was about to fall.,那棵树快要倒下了。
en:paint:unknown:1,paint,unknown,绘画,绘画,/pent/,/peɪnt/,acrylic and oil paints,丙烯酸颜料和油画颜料
en:january:unknown:1,January,unknown,一月,一月,/'dʒænjʊ'ɛri/,/'dʒænjʊ(ə)rɪ/,I will go to Shanghai in the coming January.,在即将到来的一月份，我将去上海。
en:february:unknown:1,February,unknown,二月,二月,/ˈfebrʊerɪ;'fɛbrʊɛrɪ/,/ˈfebrʊərɪ/,These trees come into leaf in February.,这些树二月里长叶子。
en:march:unknown:1,March,unknown,三月,三月,/mɑrtʃ/,/mɑːtʃ/,Fresh Salmon doesn't come in before March.,在三月份以前鲑鱼不会上市。
en:april:unknown:1,April,unknown,四月,四月,/'eprəl/,/'eɪprəl/,"You can paint, do repairs, and if you have already hired contractors in April or earlier, continue to work on your plans.",你可以涂涂油漆，做点小修补，如果你已经在四月或更加之前就已经雇到承包商的话，按原计划进行没关系。
en:may:unknown:1,May,unknown,五月,五月,/me/,/meɪ/,He will guarantee us possession of the house by May.,他保证我们在五月可搬入这间房子。
en:june:unknown:1,June,unknown,六月,六月,/dʒun/,/dʒu:n/,The hillsides in June flame with azaleas.,六月的山坡一片杜鹃花红似火焰。
en:july:unknown:1,July,unknown,七月,七月,/dʒʊˈlaɪ/,/dʒʊˈlaɪ/,"But from February through July, Joy sat around with nothing to do.",但是从二月到七月，乔伊又无事可做了。
en:august:unknown:1,August,unknown,八月,八月,/ɔˈɡʌst/,/ɔ:ˈgʌst/,He moved to another city last August.,去年八月，他搬到另一座城市。
en:september:unknown:1,September,unknown,九月,九月,/sɛp'tɛmbɚ/,/sep'tembə/,The product suddenly took off in September.,该产品在九月份突然热销起来。
en:october:unknown:1,October,unknown,十月,十月,/ɑk'tobɚ/,/ɒk'təʊbə/,The club will convene in October.,俱乐部将于十月开会。
en:november:unknown:1,November,unknown,十一月,十一月,/no'vɛmbɚ/,/nə(ʊ)'vembə/,And again in November.,在十一月又一次。
en:december:unknown:1,December,unknown,十二月,十二月,/dɪ'sɛmbɚ/,/dɪ'sembə/,In the dark of December.,在十二月的黑夜里。
en:few:unknown:1,few,unknown,不多,不多,/fju/,/fjuː/,She must have cooked a good few dinners over the years.,这些年她一定做过不少次晚餐。
en:a-few:unknown:1,a few,unknown,一些,一些,,,The committee disinterred a few old studies done by the predecessors to prove their point.,该委员会再现了由前任作的一些旧研究以证明他们的观点。
en:thing:unknown:1,thing,unknown,事情,事情,/θɪŋ/,/θɪŋ/,People say things they don’t mean when they are angry.,人生气时就会口不择言。
en:meet:unknown:1,meet,unknown,集会,集会,/mit/,/miːt/,Meet me at 8.00.,八点钟来见我。
en:sports-meet:unknown:1,sports meet,unknown,运动会,运动会,,,A number of records fell during the sports meet.,在运动会上破了多项记录。
en:easter:unknown:1,Easter,unknown,复活节,复活节,/istəʳ/,/'i:stə/,on Easter Sunday,在复活节星期日
en:trip:unknown:1,trip,unknown,旅行,旅行,/trɪp/,/trɪp/,Two lucky employees won a round-the-world trip.,两名幸运的雇员赢得一次环游世界的机会。
en:year:unknown:1,year,unknown,年,年,/yir/,/jɪə; jɜː/,I arrived here two years ago.,我两年前来到这里。
en:contest:unknown:1,contest,unknown,比赛,比赛,/kən'tɛst/,/'kɒntest/,Stone decided to hold a contest to see who could write the best song.,斯通决定举行一场比赛，看谁能够写出最佳歌曲。
en:the-great-wall:unknown:1,the Great Wall,unknown,长城,长城,,,,
en:national:unknown:1,national,unknown,国家的,国家的,/'næʃnəl/,/'næʃ(ə)n(ə)l/,Religion matters very much at a national level.,宗教事务在全国都非常重要。
en:national-day:unknown:1,National Day,unknown,国庆日,国庆日,/ˈnæʃənəl de/,,We shall dress the hall up for the National Day.,我们要把大厅布置一新过国庆节。
en:american:unknown:1,American,unknown,美国的,美国的,/əˈmɛrɪkən/,/əˈmerɪkən/,Her mother is American.,她妈妈是美国人。
en:thanksgiving:unknown:1,Thanksgiving,unknown,感恩节,感恩节,,,That we all have Thanksgiving dinner together?,我们会一起用感恩节晚餐吗？
en:christmas:unknown:1,Christmas,unknown,圣诞节,圣诞节,,/ˈkrɪsməs/,Are you going home for Christmas?,你回家过圣诞节吗？
en:holiday:unknown:1,holiday,unknown,节日,节日,/'hɑləde/,/'hɒlɪdeɪ; -dɪ/,The school holidays start tomorrow.,学校假期从明天开始。
en:game:unknown:1,game,unknown,游戏,游戏,/ɡem/,/geɪm/,The boys were playing a game in the backyard.,男孩们在后院里玩游戏。
en:roll:unknown:1,roll,unknown,滚动,滚动,/rol/,/rəʊl/,roll out,铺开；滚出
en:look-for:unknown:1,look for,unknown,寻找,寻找,,,"""What should I look for""?",是要我寻找什么吗？
en:chocolate:unknown:1,chocolate,unknown,巧克力,巧克力,/ˈtʃɑkələt/,/'tʃɒk(ə)lət/,a chocolate bar,巧克力条
en:bunny:unknown:1,bunny,unknown,兔子,兔子,/'bʌni/,/'bʌnɪ/,He said they invariably bring up the Easter bunny but don't know the significance of the holiday to Christianity.,他说学生们总是一成不变地提到复活节兔子但是不知道这个节日对于基督教的重要性。
en:rsvp:unknown:1,RSVP,unknown,请赐复,请赐复,,,,
en:by:unknown:1,by,unknown,在⋯⋯之前,在⋯⋯之前,/baɪ/,/baɪ/,The documents need to be ready by next Friday.,文件必须在下星期五之前准备好。
en:first:unknown:1,first,unknown,第一,第一,/fɝst/,/fɜːst/,Ella was his first girlfriend.,埃拉是他的首任女友。
en:second:unknown:1,second,unknown,第二,第二,/'sɛkənd/,/'sek(ə)nd/,the Second World War,第二次世界大战
en:third:unknown:1,third,unknown,第三,第三,/θɝd/,/θɜːd/,in the third century,在3世纪
en:fourth:unknown:1,fourth,unknown,第四,第四,/fɔrθ/,/fɔːθ/,in the fourth century,在四世纪
en:fifth:unknown:1,fifth,unknown,第五,第五,/fɪfθ/,/fɪfθ/,in the fifth century,在五世纪
en:twelfth:unknown:1,twelfth,unknown,第十二,第十二,/twɛlfθ/,/twelfθ/,He poled his twelfth home run in the sixth inning.,在第六回合他打出了他的第十二次本垒打。
en:twentieth:unknown:1,twentieth,unknown,第二十,第二十,/ˈtwɛntɪɪθ/,/ˈtwentɪəθ/,This was how I stepped into my twentieth year.,我就是这样地跨进我的二十岁年纪。
en:twenty-first:unknown:1,twenty-first,unknown,第二十一,第二十一,/'twenti'fə:st/,,"The answers, my friends, will be blowing through and creating the winds of the twenty-first century.",我的朋友，这些问题的答案将主导二十一世纪的风向，并将贯穿整个世纪。
en:twenty-third:unknown:1,twenty-third,unknown,第二十三,第二十三,,,October twenty-third. Seteven is too slow.,十月二十三号。史蒂文的进度太慢了。
en:thirtieth:unknown:1,thirtieth,unknown,第三十,第三十,/'θɝtɪɪθ/,/'θɜːtɪɪθ/,"Actually I'm not bored at all, "" I said, cupping my own breast for the thirtieth time.","实际上我一点也不。"" 我正说著，我托了托双乳，准备拍第十三张。"
en:special:unknown:1,special,unknown,特殊的,特殊的,/ˈspɛʃəl/,/'speʃ(ə)l/,a special place in the classroom for reading,教室里的阅读专区
en:fool:unknown:1,fool,unknown,蠢人,蠢人,/ful/,/fuːl/,What a fool she had been to think that he would stay.,她竟然那么傻，以为他会留下来。
en:kitten:unknown:1,kitten,unknown,小猫,小猫,/'kɪtn/,/'kɪt(ə)n/,She nursed her kitten all evening.,整个晚上她一直抱着她的小猫咪。
en:diary:unknown:1,diary,unknown,日记,日记,/'daɪəri/,/'daɪərɪ/,Inge kept a diary (= wrote in a diary ) during the war years.,英奇在战争年代里一直写日记。
en:still:unknown:1,still,unknown,仍然,仍然,/stɪl/,/stɪl/,I still haven’t finished painting the spare room.,我还没粉刷完那间空房间。
en:noise:unknown:1,noise,unknown,噪音,噪音,/nɔɪz/,/nɔɪz/,What’s that noise?,那是什么声音？
en:fur:unknown:1,fur,unknown,动物皮毛,动物皮毛,/fɝ/,/fɜː/,"When the organ does appear, however, it is not only impressive in size, but its bright pink color makes it stand out against the dark fur.",然而当这个器官出现时，不仅是在尺寸上能让人留下深刻印象，它那淡粉色的颜色更是和黑色的毛皮形成鲜明对比。
en:open:unknown:1,open,unknown,开着的,开着的,/'opən/,/'əʊp(ə)n/,He threw the door open and ran down the stairs.,他猛地打开门，往楼下跑去。
en:walk:unknown:1,walk,unknown,行走,行走,/wɔk/,/wɔːk/,‘How did you get here?’ ‘We walked.’,“你们是怎么来这里的？”“我们是步行来的。”
en:hers:unknown:1,hers,unknown,她的,她的,/hɝz/,/hɜːz/,He bent and touched his mouth to hers.,他俯身吻她的嘴唇。
en:theirs:unknown:1,theirs,unknown,他们的,他们的,/ðɛrz/,/ðeəz/,"When our washing machine broke, our neighbours let us use theirs.",我们的洗衣机坏了的时候，邻居就让我们用他们的。
en:ours:unknown:1,ours,unknown,我们的,我们的,/ɑrz/,/aʊəz/,I’ll show you to your room. Ours is next door.,我带你去你的房间，我们的房间在你的隔壁。
en:climbing:unknown:1,climbing,unknown,攀登,攀登,/'klaɪmɪŋ/,/'klaɪmɪŋ/,a climbing rope,登山绳
en:eating:unknown:1,eating,unknown,吃,吃,/'itɪŋ/,/'iːtɪŋ/,She rinsed her hands quickly before eating.,她吃东西以前很快洗了一下手。
en:playing:unknown:1,playing,unknown,玩,玩,/'pleɪŋ/,/'pleɪŋ/,...invite the children over to play.,…邀请孩子们过来玩。
en:jumping:unknown:1,jumping,unknown,跳,跳,/'dʒʌmpɪŋ/,/'dʒʌmpɪŋ/,I jumped over the fence.,我从篱笆上跳了过去。
en:drinking:unknown:1,drinking,unknown,喝,喝,/'drɪŋkɪŋ/,/'drɪŋkɪŋ/,after a night of heavy drinking,狂饮一夜之后
en:sleeping:unknown:1,sleeping,unknown,睡觉,睡觉,/'slipɪŋ/,/'sliːpɪŋ/,On the top floor we have sleeping quarters for women and children.,在顶楼我们有供妇女和孩子睡觉的地方。
en:each:unknown:1,each,unknown,每个,每个,/itʃ/,/iːtʃ/,She had a bottle in each hand.,她两只手上各拿着一个瓶子。
en:other:unknown:1,other,unknown,其他,其他,/'ʌðɚ/,/'ʌðə/,She excelled all other authors of her day.,她超过同时代的所有其他作家。
en:each-other:unknown:1,each other,unknown,相互,相互,,,Susan and Robert kissed each other passionately.,苏珊和罗伯特深情地亲吻。
en:excited:unknown:1,excited,unknown,兴奋地,兴奋地,/ɪk'saɪtɪd/,/ɪk'saɪtɪd/,Steve flies home tomorrow – we’re all really excited.,史蒂夫明天坐飞机回家——我们都非常激动。
