sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:mute:adjective:1,mute,adjective,缄默的，无声的；哑的，不会说话的；不发音的,adj 缄默的，无声的；哑的，不会说话的；不发音的；vt 消除， 减轻,/mjut/,/mjuːt/,"Billy continued to stand there, mute and defiant.",比利还是站在那儿一声不吭，一副不服气的样子。
en:courtesy:noun:2,courtesy,noun,谦恭有礼； 有礼貌的举止,n 谦恭有礼； 有礼貌的举止,/'kɝtəsi/,/'kɜːtəsi/,It’s a matter of common courtesy to acknowledge letters.,确认收到来信是起码的礼貌。
en:deteriorate:verb:2,deteriorate,verb,恶化， 变坏,vi 恶化， 变坏,/dɪ'tɪrɪəret/,/dɪ'tɪəriəreɪt/,Ethel’s health has deteriorated.,埃塞尔的健康状况恶化了。
en:warehouse:noun:2,warehouse,noun,仓库， 货栈,n 仓库， 货栈,/'wɛrhaʊs/,/'weəhaus/,The building opposite us is the warehouse.,我们对面的那个建筑是仓库。
en:recognize:verb:1,recognize,verb,认出， 识别； 承认， 确认， 认可； 赏识， 表彰， 报偿,vt 认出， 识别； 承认， 确认， 认可； 赏识， 表彰， 报偿,/ˈrɛkəɡˌnaɪz/,/'rekəgnaɪz/,I didn’t recognize you in your uniform.,你穿上制服我认不出你了。
en:restraint:noun:1,restraint,noun,抑制， 限制， 克制； 约束措施， 约束条件,n 抑制， 限制， 克制； 约束措施， 约束条件,/rɪ'strent/,/rɪ'streɪnt/,The police were praised for their restraint in handling the demonstrators.,警方因对待示威者时所表现出的克制而受到赞扬。
en:pollutant:noun:1,pollutant,noun,污染物质,n 污染物质,/pə'lutənt/,/pə'luːtənt/,a dumping ground for toxic pollutants,有毒污染物堆放场
en:bamboo:noun:2,bamboo,noun,竹， 竹子,n 竹， 竹子,"/,bæm'bu/",/ˌbæm'buː/,...huts with walls of bamboo.,…竹墙小屋。
en:input:noun:1,input,noun,输入；投入的资金，输入的数据,n 输入；投入的资金，输入的数据；vt 把…输入计算机,/'ɪn'pʊt/,/'ɪnput/,"If the input data specified it, the file will close and the process terminates.",如果输入数据指定，该文件就会关闭，数据处理终止。
en:induce:verb:2,induce,verb,引导， 劝； 引起， 导致,vt 引导， 劝； 引起， 导致,/ɪn'dus/,/ɪn'djuːs/,She had to be induced because the baby was four weeks late.,她的孩子晚了四星期仍未出生，因此要给她引产。
en:abnormal:adjective:1,abnormal,adjective,反常的， 异常的,adj 反常的， 异常的,/æbˈnɔːrml/,/æb'nɔːml/,abnormal behaviour,反常行为
en:shrewd:adjective:2,shrewd,adjective,机灵的， 敏锐的， 精明的,adj 机灵的， 敏锐的， 精明的,/ʃrud/,/ʃruːd/,Malcolm is a shrewd businessman.,马尔科姆是个精明的商人。
en:stereotype:noun:2,stereotype,noun,陈规，老套，固定的模式,n 陈规，老套，固定的模式；vt 对…形成固定看法,/'stɛrɪətaɪp/,/'steriətaɪp/,There's always been a stereotype about successful businessmen.,对成功的商人们总有一种成见。
en:molecule:noun:1,molecule,noun,分子,n 分子,/'mɑlɪkjul/,/'mɒlɪkjuːl/,The molecules of oxygen gas contain just two atoms.,氧分子中只有两个原子。
en:enroll:verb:2,enroll,verb,入学，加入,vi 入学，加入；vt 招收， 吸收,/ɪn'rol/,/ɪn'rəul/,"And, with the rise of online education, you can even enroll in certified programs that allow you to learn and improve your career during your off-hours.",并且，随着在线教育的崛起，你甚至可以参加认证课程，在下班工夫里学习和改善本人的职业生涯。
en:resign:verb:3,resign,verb,辞职；听任,vi 辞职；听任；vt 辞去， 放弃； 使顺从,/rɪ'zaɪn/,/rɪ'zaɪn/,A hospital administrator has resigned over claims he lied to get the job.,一位医院主管因为有人声称他的职位是骗来的而辞职了。
en:safeguard:verb:1,safeguard,verb,保护，维护,vt 保护，维护；n 预防措施； 保证条款,/'sefɡɑrd/,/'seɪfgɑːd/,technology that will safeguard the environment,将会保护环境的技术
en:diligent:adjective:1,diligent,adjective,勤勉的， 勤奋的,adj 勤勉的， 勤奋的,/'dɪlɪdʒənt/,/'dɪlɪdʒənt/,a diligent student,勤勉的学生
en:sophisticated:adjective:3,sophisticated,adjective,老于世故的； 高级的； 精密的， 复杂的； 高雅的,adj 老于世故的； 高级的； 精密的， 复杂的； 高雅的,/sə'fɪstɪketɪd/,/sə'fɪstɪkeɪtɪd/,sophisticated software,很先进的软件
en:entertainment:noun:2,entertainment,noun,娱乐， 文娱节目， 表演会； 招待， 款待， 请客,n 娱乐， 文娱节目， 表演会； 招待， 款待， 请客,/ˌɛntɚ'tenmənt/,/ˌentə'teɪnmənt/,The town provides a wide choice of entertainment.,该镇提供各式各样的娱乐活动。
en:reside:verb:2,reside,verb,居住， 定居； 存在， 在于,vi 居住， 定居； 存在， 在于,/rɪ'zaɪd/,/rɪ'zaɪd/,"He spent most of his time in Rutherglen, where his family resided.",他大部分时间都在拉瑟格伦度过，他的家人就在那里居住。
en:indicative:adjective:3,indicative,adjective,标示的，指示的，象征的；陈述的,adj 标示的，指示的，象征的；陈述的；n 【语】陈述语气,/ɪn'dɪkətɪv/,/ɪn'dɪkətɪv/,"This behaviour is indicative of her whole attitude, I’m afraid.",这一行为恐怕已表明了她的总体态度。
en:ward:noun:2,ward,noun,病房； 区； 受监护人,n 病房； 区； 受监护人,/wɔrd/,/wɔːd/,the other patients in the ward,病房里的其他病人
en:dread:verb:1,dread,verb,担忧，忧虑；惧怕,vt 担忧，忧虑；惧怕；n 担忧， 畏惧,/drɛd/,/dred/,I’ve got an interview tomorrow and I’m dreading it.,明天我要去面试，我正担心呢。
en:scrutiny:noun:1,scrutiny,noun,详细检查， 仔细观察,n 详细检查， 仔细观察,/'skrutəni/,/'skruːtəni/,Their activities have come under police scrutiny .,他们的活动受到警方的严密监视。
en:chase:noun:1,chase,noun,追逐， 追赶， 追求,n&vt 追逐， 追赶， 追求,,/tʃeɪs/,The dogs saw him running and chased him.,那些狗看到他在跑就追他。
en:accident:noun:1,accident,noun,意外， 事故,n 意外， 事故,/'æksədənt/,/'æksɪdənt/,I met her quite by accident (= completely by accident ) .,我遇见她完全是偶然。
en:promote:verb:2,promote,verb,促进， 增进， 发扬； 提升； 宣传， 推销,vt 促进， 增进， 发扬； 提升； 宣传， 推销,/prə'mot/,/prə'məut/,You don't have to sacrifice environmental protection to promote economic growth.,你们没有必要牺牲环保来促进经济增长。
en:routine:adjective:2,routine,adjective,例行的， 常规的,adj 例行的， 常规的；n 例行公事，惯例，惯常的程序,/rʊ'tin/,/ruː'tiːn/,You mustn’t worry. These are just routine enquiries.,你不必担心，这只是例行的询问。
en:attack:noun:1,attack,noun,攻击， 进攻； 突然发作,n&vt 攻击， 进攻； 突然发作,/ə'tæk/,/ə'tæk/,a bomb attack,炸弹袭击
en:divorce:noun:1,divorce,noun,离婚，离异,n 离婚，离异；vt 离婚； 分离， 脱离,/dɪ'vɔrs/,/dɪ'vɔːs/,Why doesn’t she get a divorce ?,她为什么不离婚呢？
en:tariff:noun:1,tariff,noun,关税， 税率； 价目表， 收费表,n 关税， 税率； 价目表， 收费表,/'tærɪf/,/'tærɪf/,America wants to eliminate tariffs on items such as electronics.,美国想要取消电子类产品的关税。
en:attach:verb:1,attach,verb,缚， 系， 贴， 附加； 使依恋， 使喜爱； 使附属； 认为有,vt 缚， 系， 贴， 附加； 使依恋， 使喜爱； 使附属； 认为有,/ə'tætʃ/,/ə'tætʃ/,"When approving a merger, the commission can attach conditions.",委员会在批准公司合并时可能附加条件。
en:graphic:adjective:1,graphic,adjective,生动的， 形象的； 绘画的， 文字的， 图表的,adj 生动的， 形象的； 绘画的， 文字的， 图表的,/'græfɪk/,/'græfɪk/,...fine and graphic arts.,…美术与制图艺术。
en:convict:verb:2,convict,verb,证明…有罪，宣判…有罪['kɒnvɪkt],vt 证明…有罪，宣判…有罪['kɒnvɪkt]；n 囚犯,/kən'vɪkt/,/kən'vɪkt/,a convicted murderer,已定罪的谋杀犯
en:retention:noun:1,retention,noun,保留， 保持,n 保留， 保持,/rɪ'tɛnʃən/,/rɪ'tenʃn/,The Citizens' Forum supported special powers for Quebec but also argued for the retention of a strong central government.,《市民论坛》支持魁北克的特殊权力，但是也主张保留一个强有力的中央政府。
en:creation:noun:1,creation,noun,创造， 创建； 创造的作品， 产物； 宇宙， 天地万物,n 创造， 创建； 创造的作品， 产物； 宇宙， 天地万物,/krɪ'eʃən/,/kri'eɪʃn/,a job creation scheme,创造就业机会的计划
en:legislation:noun:3,legislation,noun,法律， 法规； 立法， 法律的制定,n 法律， 法规； 立法， 法律的制定,"/,lɛdʒɪs'leʃən/",/ˌledʒɪs'leɪʃn/,This is a very important piece of legislation (= law ).,这是一条非常重要的法规。
en:dodge:verb:1,dodge,verb,闪身躲开,vi 闪身躲开；vt 回避，逃避；n 托辞， 伎俩； 躲闪， 躲避,/dɑdʒ/,/dɒdʒ/,"He ran across the courtyard, dodging a storm of bullets.",他跑过院子，躲避雨点般的子弹。
en:ingredient:noun:2,ingredient,noun,组成部分， 原料； 要素,n 组成部分， 原料； 要素,/ɪn'ɡridɪənt/,/ɪn'griːdiənt/,Combine all the ingredients in a large bowl.,把所有食材都放在一个大碗里。
en:surplus:adjective:1,surplus,adjective,过剩的， 多余的,adj 过剩的， 多余的；n 过剩，剩余，盈余,/'sɝpləs/,/'sɜːpləs/,Ethiopia has no surplus food.,埃塞俄比亚没有多余的食物。
en:consolidate:verb:2,consolidate,verb,巩固， 加强； 联为一体， 合并,v 巩固， 加强； 联为一体， 合并,/kən'sɑlɪdet/,/kən'sɒlɪdeɪt/,The company has consolidated its position as the country’s leading gas supplier.,这家公司巩固了作为该国主要煤气供应商的地位。
en:correspondence:noun:2,correspondence,noun,信件， 函件； 通信， 通信联系； 符合， 一致， 相似,n 信件， 函件； 通信， 通信联系； 符合， 一致， 相似,"/,kɔrə'spɑndəns/",/ˌkɒrə'spɒndəns/,A secretary came in twice a week to deal with his correspondence.,一个秘书每个星期来两次处理他的信件。
en:inhibit:verb:1,inhibit,verb,阻止， 妨碍， 抑制,vt 阻止， 妨碍， 抑制,/ɪn'hɪbɪt/,/ɪn'hɪbɪt/,An unhappy family life may inhibit children’s learning.,不幸福的家庭生活可能会阻碍儿童的学习。
en:refresh:verb:1,refresh,verb,振作精神， 恢复活力,v 振作精神， 恢复活力,/ri'frɛʃ/,/rɪ'freʃ/,A shower will refresh you.,洗个淋浴你就凉快了。
en:intimate:adjective:2,intimate,adjective,亲密的，个人的,adj 亲密的，个人的；n 至交， 密友；vt 暗示， 提示,/ˈɪntəmɪt/,/'ɪntɪmət/,an intimate friend of Picasso’s,毕加索的一个密友
en:shove:verb:2,shove,verb,用力推，挤,vi 用力推，挤；vt 乱推，挤；乱塞，随意放；n 猛推,/ʃʌv/,/ʃʌv/,He shoved her towards the car.,他推着她走向汽车。
en:theft:noun:2,theft,noun,偷窃， 失窃,n 偷窃， 失窃,/θɛft/,/θeft/,There have been a number of thefts in the area.,该地区发生了几宗偷窃案。
en:disclose:verb:1,disclose,verb,揭露， 泄露， 透露,vt 揭露， 泄露， 透露,/dɪs'kloz/,/dɪs'kləuz/,Some companies have already voluntarily disclosed similar information .,一些公司已经主动透露了类似的信息。
en:religion:noun:2,religion,noun,宗教， 宗教信仰,n 宗教， 宗教信仰,/rɪ'lɪdʒən/,/rɪ'lɪdʒən/,The U.S. Constitution promises freedom of religion.,美国宪法保证宗教信仰自由。
en:yacht:noun:2,yacht,noun,快艇， 帆船， 游艇,n 快艇， 帆船， 游艇,/jɑt/,/jɒt/,His 36 ft yacht sank suddenly last summer.,他的36英尺游艇去年夏天突然沉没了。
en:mistress:noun:2,mistress,noun,情妇； 主妇， 女主人,n 情妇； 主妇， 女主人,/'mɪstrəs/,/'mɪstrəs/,The Prince had shocked society by living openly with his mistress.,王子和他的情妇公开同居，让社会大为震惊。
en:oxide:noun:2,oxide,noun,氧化物,n 氧化物,/'ɑksaɪd/,/'ɒksaɪd/,iron oxide,氧化铁
en:miniature:adjective:2,miniature,adjective,小型的，微小的,adj 小型的，微小的；n 微小的模型， 缩影； 微型画， 微型人物像,/ˈmɪniətʃɚ; ˈmɪnɪtʃɚ/,/'mɪnətʃə/,miniature roses,微型玫瑰
en:clan:noun:1,clan,noun,宗族， 家族,n 宗族， 家族,/klæn/,/klæn/,the Campbell clan,坎贝尔家族
en:economical:adjective:1,economical,adjective,节约的； 经济学的,adj 节约的； 经济学的,"/,ɛkə'nɑmɪkl/",/ˌiːkə'nɒmɪkl/,A small car is more economical to run.,开小型汽车比较省油。
en:prosperous:adjective:1,prosperous,adjective,繁荣的， 兴旺的,adj 繁荣的， 兴旺的,/'prɑspərəs/,/'prɒspərəs/,a prosperous landowner,富裕的土地拥有者
en:polish:verb:1,polish,verb,磨光；修改，润色，使优美,vt 磨光；修改，润色，使优美；n 擦光剂,/'pɑlɪʃ/,/'pɒlɪʃ/,"Your essay is good, you just need to polish it a bit.",你的文章不错，只要稍加润色就可以了。
en:reassess:verb:1,reassess,verb,再评价,vt 再评价,/'riə'sɛs/,/ˌriːə'ses/,This has caused us to reassess the way we approach our planning.,这件事让我们重新审视了我们的规划方式。
en:cabinet:noun:1,cabinet,noun,橱， 柜； 内阁,n 橱， 柜； 内阁,/'kæbɪnət/,/'kæbɪnət/,a cabinet meeting,内阁会议
en:optical:adjective:2,optical,adjective,眼的， 视觉的； 光学的,adj 眼的， 视觉的； 光学的,/'ɑptɪkl/,/'ɒptɪkl/,microscopes and other optical instruments,显微镜和其他光学仪器
en:evoke:verb:1,evoke,verb,唤起， 引起， 使人想起,vt 唤起， 引起， 使人想起,/ɪ'vok/,/ɪ'vəuk/,The photographs evoked strong memories of our holidays in France.,那些照片勾起了我们到法国度假的深刻回忆。
en:insurance:noun:1,insurance,noun,保险； 保险费,n 保险； 保险费,/ɪn'ʃʊrəns/,/ɪn'ʃuərəns/,Your father took out insurance to cover the mortgage.,你父亲购买了抵押借款保险。
en:dazzle:verb:2,dazzle,verb,使眩目，耀；使赞叹不已；使倾倒,vt 使眩目，耀；使赞叹不已；使倾倒；n 耀眼的光； 令人赞叹的东西,/'dæzl/,/'dæzl/,a deer dazzled by the headlights,被车头灯光照得目眩的鹿
en:principle:noun:2,principle,noun,原则， 原理， 道义； 基本信念， 信条,n 原则， 原理， 道义； 基本信念， 信条,/'prɪnsəpl/,/'prɪnsəpl/,The general principle is that education should be available to all children up to the age of 16.,总的原则是，16 岁以下儿童都应该能接受教育。
en:thigh:noun:2,thigh,noun,大腿,n 大腿,/θaɪ/,/θaɪ/,chicken thighs,鸡腿
en:tedious:adjective:2,tedious,adjective,冗长乏味的， 沉闷的,adj 冗长乏味的， 沉闷的,/'tidɪəs/,/'tiːdiəs/,The work was tiring and tedious.,这工作既累人又枯燥。
en:tilt:verb:2,tilt,verb,倾斜，倾侧,v 倾斜，倾侧；n 倾斜， 倾侧,/tɪlt/,/tɪlt/,My mother tilted her head and smiled.,我妈妈歪着头笑了。
en:inferiority:noun:1,inferiority,noun,自卑； 次等,n 自卑； 次等,"/ɪn,fɪrɪ'ɔrəti/",/ɪnˌfɪəri'ɒrəti/,moral inferiority,道德低下
en:participant:noun:2,participant,noun,参加者， 参与者,n 参加者， 参与者,/pɑr'tɪsəpənt/,/pɑː'tɪsɪpənt/,40 of the course participants are offered employment with the company.,参加课程学习的人中有40名得到了在该公司工作的机会。
en:initiate:verb:2,initiate,verb,开始， 创造， 发起； 使初步了解； 接纳， 让…加入,vt 开始， 创造， 发起； 使初步了解； 接纳， 让…加入；n 新加入组织的人,/ɪ'nɪʃɪet/,/ɪ'nɪʃɪeɪt/,They have decided to initiate legal proceedings against the newspaper.,他们决定向该报提起法律诉讼。
en:domestic:adjective:3,domestic,adjective,本国的； 家庭的； 驯养的,adj 本国的； 家庭的； 驯养的,/də'mɛstɪk/,/də'mestɪk/,Unfortunately his domestic life wasn’t very happy.,不幸的是，他的家庭生活并不幸福。
en:glare:verb:1,glare,verb,怒目而视；发射强光，发出刺眼的光线,vi 怒目而视；发射强光，发出刺眼的光线；n 强光； 怒视， 瞪眼； 炫耀， 张扬,/ɡlɛr/,/gleə/,The sun glared down on us.,刺眼的阳光照在我们身上。
en:irrigation:noun:3,irrigation,noun,灌溉,n 灌溉,/ˌɪrɪˈɡeʃn/,/ˌɪrɪ'geɪʃn/,Small blockages or collapses of the canal would choke the intricate irrigation networks.,运河的小堵塞或倒塌都会阻塞整个负责的灌溉网络。
en:compile:verb:1,compile,verb,汇编； 编制， 编纂,vt 汇编； 编制， 编纂,/kəm'paɪl/,/kəm'paɪl/,The document was compiled by the Department of Health.,这份文件是由卫生部汇编的。
en:vitality:noun:1,vitality,noun,活力； 生机， 元气,n 活力； 生机， 元气,/vaɪ'tæləti/,/vaɪ'tæləti/,"Despite her eighty years, Elsie was full of vitality.",尽管已80岁了，埃尔茜依然充满活力。
en:locomotive:noun:1,locomotive,noun,机车,n 机车,"/,lokə'motɪv/",/ˌləukə'məutɪv/,How many coaches can that locomotive pull?,那个机车能拉多少节客车?。
en:tile:noun:2,tile,noun,瓦，瓷砖,n 瓦，瓷砖；vt 铺瓦于， 贴瓷砖于,/taɪl/,/taɪl/,bathroom tiles,浴室瓷砖
en:donation:noun:1,donation,noun,捐款， 捐赠物； 捐赠， 赠送,n 捐款， 捐赠物； 捐赠， 赠送,/do'neʃən/,/dəu'neɪʃn/,There have been generous donations from EU funds.,欧盟基金给予了慷慨的捐款。
en:immense:adjective:2,immense,adjective,广大的， 巨大的； 无限的,adj 广大的， 巨大的； 无限的,/ɪ'mɛns/,/ɪ'mens/,People who travel by rail still read an immense amount.,人们坐火车旅行时仍然会读很多书。
en:inherent:adjective:3,inherent,adjective,内在的； 固有的， 生来就有的,adj 内在的； 固有的， 生来就有的,/ɪn'hɪrənt/,/ɪn'hɪərənt/,Every business has its own inherent risks.,每笔生意本身都有风险。
en:stability:noun:2,stability,noun,稳定， 稳固,n 稳定， 稳固,/stə'bɪləti/,/stə'bɪləti/,a period of relative stability,相对稳定的一段时期
en:budget:verb:1,budget,verb,规划，安排；编预算,v 规划，安排；编预算；adj 低廉的， 收费公道的；n 预算，预算拨款,/'bʌdʒɪt/,/'bʌdʒɪt/,We’ll have to budget more carefully.,我们必须更仔细地安排开支。
en:radiate:verb:1,radiate,verb,发出， 辐射； 流露， 显示,v 发出， 辐射； 流露， 显示,/'redɪet/,/'reɪdieɪt/,He radiated calm confidence.,他身上散发着沉稳自信的气质。
en:given:adjective:1,given,adjective,规定的，特定的；假设的，已知的；有癖好的，有倾向的,adj 规定的，特定的；假设的，已知的；有癖好的，有倾向的；prep 考虑到,/'ɡɪvn/,/'gɪvn/,"On any given day in the Houston area, half the hospital beds are empty.",在休斯敦地区，任何一天医院的床位都有一半是空的。
en:perish:verb:3,perish,verb,丧生， 毁灭， 消亡； 失去弹性， 老化,vi 丧生， 毁灭， 消亡； 失去弹性， 老化,/'pɛrɪʃ/,/'perɪʃ/,Hundreds perished when the ship went down.,轮船沉没，数百人罹难。
en:pastime:noun:1,pastime,noun,消遣， 娱乐,n 消遣， 娱乐,/'pæstaɪm/,/'pɑːstaɪm/,Reading was her favourite pastime.,阅读是她最喜爱的消遣方式。
en:ultimate:adjective:3,ultimate,adjective,最后的，最终的,adj 最后的，最终的；n 终极， 顶点,/ˈʌltəmɪt/,/'ʌltɪmət/,The ultimate outcome of the experiment cannot be predicted.,试验的最后结果无法预测。
en:adapt:verb:1,adapt,verb,使适应； 改编,vt 使适应； 改编,/ə'dæpt/,/ə'dæpt/,The ability to adapt is a definite asset in this job.,适应能力是做这份工作的绝对有利条件。
en:prosecute:verb:1,prosecute,verb,起诉， 告发,vi 起诉， 告发；vt 对…提起公诉，告发，检举；继续从事,/'prɑsɪ'kjʊt/,/'prɒsɪkjuːt/,Shoplifters will be prosecuted.,在商店行窃者将被起诉。
en:batch:noun:1,batch,noun,一批， 一组， 一群； 一批生产量,n 一批， 一组， 一群； 一批生产量,/bætʃ/,/bætʃ/,an overnight batch file,夜间批处理文件
en:merit:noun:1,merit,noun,长处，优点；价值；功劳，成绩,n 长处，优点；价值；功劳，成绩；vt 值得， 应受,/'mɛrɪt/,/'merɪt/,The merit of the report is its realistic assessment of the changes required.,这份报告的优点就是它对所要求的变动进行了实事求是的评估。
en:verbal:adjective:1,verbal,adjective,口头的； 用言辞的， 用文字的； 动词的,adj 口头的； 用言辞的， 用文字的； 动词的,/'vɝbl/,/'vɜːbl/,verbal skills,语言技能
en:solicitor:noun:1,solicitor,noun,初级律师， 事务律师,n 初级律师， 事务律师,/sə'lɪsɪtɚ/,/sə'lɪsɪtə/,You need to see a solicitor.,你需要找个律师。
en:intrinsic:adjective:2,intrinsic,adjective,固有的； 本质的； 内在的,adj 固有的； 本质的； 内在的,/ɪn'trɪnsɪk/,/ɪn'trɪnsɪk/,the intrinsic interest of the subject,该话题本身的趣味
en:proximity:noun:1,proximity,noun,接近， 邻近,n 接近， 邻近,/prɑk'sɪməti/,/prɒk'sɪməti/,Here the rich and the poor live in close proximity (= very near to each other ) .,在这里，富人和穷人比邻而居。
en:luminous:adjective:2,luminous,adjective,发光的， 发亮的； 光明的,adj 发光的， 发亮的； 光明的,/'lʊmənəs/,/'luːmɪnəs/,luminous paint,发光涂料
en:lash:verb:1,lash,verb,将系牢；鞭打，抽打；猛烈打击；猛烈抨击，严厉斥责,v 将系牢；鞭打，抽打；猛烈打击；猛烈抨击，严厉斥责；n 鞭打； 假睫毛； 鞭梢,/læʃ/,/læʃ/,Giant waves lashed the sea wall.,巨浪拍打着海堤。
en:receipt:noun:2,receipt,noun,发票， 收据； 收入， 进款； 收到， 接到,n 发票， 收据； 收入， 进款； 收到， 接到,/rɪ'sit/,/rɪ'siːt/,Keep your receipt in case you want to bring it back.,保留收据以备退货之需。
en:assume:verb:2,assume,verb,假定， 假设； 臆断； 承担， 担任； 呈现,vt 假定， 假设； 臆断； 承担， 担任； 呈现,/ə'sum/,/ə'sjuːm/,I think we can safely assume (= it is almost certain ) that interest rates will go up again soon.,我想我们几乎可以肯定，利率很快会再次上调。
en:predestine:verb:1,predestine,verb,预先确定； 注定,vt 预先确定； 注定,/pri:'destin/,/priː'destɪn/,,
en:chant:verb:1,chant,verb,反复有节奏地喊叫；吟诵，咏唱,vt 反复有节奏地喊叫；吟诵，咏唱；n 反复有节奏的喊叫； 赞美诗， 圣歌,/tʃænt/,/tʃɑːnt/,protesters chanting anti-government slogans,反复呼喊反政府口号的抗议者
en:destiny:noun:2,destiny,noun,命运； 定数， 天命,n 命运； 定数， 天命,/'dɛstəni/,/'destəni/,She always had a strong sense of destiny .,她向来很相信天意。
en:capsule:noun:1,capsule,noun,胶囊； 航天舱， 密封舱,n 胶囊； 航天舱， 密封舱,/ˈkæpsl;/,/'kæpsjuːl/,a space capsule orbiting the Earth,沿地球轨道飞行的太空舱
en:concept:noun:1,concept,noun,概念， 观念； 设想,n 概念， 观念； 设想,/'kɑnsɛpt/,/'kɒnsept/,a new concept in business travel,商务旅行的新理念
en:resistant:adjective:1,resistant,adjective,抵抗的； 抗…的， 耐…的,adj 抵抗的； 抗…的， 耐…的,/rɪ'zɪstənt/,/rɪ'zɪstənt/,Some people are very resistant to the idea of exercise.,一些人对锻炼的主意非常抵制。
en:ozone:noun:1,ozone,noun,臭氧,n 臭氧,/'ozon/,/'əuzəun/,Objective To observe the disinfection effect of gastroscope by ozone water.,目的观察臭氧水在胃镜体的消毒效果监测。
en:indefinite:adjective:2,indefinite,adjective,无限期的； 模糊的， 不确定的,adj 无限期的； 模糊的， 不确定的,/ɪn'dɛfɪnət/,/ɪn'defɪnət/,The next day the union voted to begin an indefinite strike.,第二天工会投票表决决定开始无限期罢工。
en:disaster:noun:1,disaster,noun,灾难， 灾祸， 天灾； 彻底的失败,n 灾难， 灾祸， 天灾； 彻底的失败,/dɪ'zæstɚ/,/dɪ'zɑːstə/,One hundred and twenty people died in China’s worst air disaster .,有120人在中国这起最惨烈的空难事故中丧生。
en:ecology:noun:2,ecology,noun,生态； 生态学,n 生态； 生态学,/ɪ'kɑlədʒi/,/i'kɒlədʒi/,the natural ecology of the Earth,地球的自然生态
en:minimal:adjective:2,minimal,adjective,最小的， 最低限度的,adj 最小的， 最低限度的,/'mɪnɪməl/,/'mɪnɪməl/,The storm caused only minimal damage.,暴风雨只造成了轻微破坏。
en:cocktail:noun:1,cocktail,noun,鸡尾酒； 餐前开胃小吃； 混合物,n 鸡尾酒； 餐前开胃小吃； 混合物,/'kɑktel/,/'kɒkteɪl/,"On arrival, guests are offered wine or a champagne cocktail.",到达时，客人们可以享用葡萄酒或一份香槟鸡尾酒。
en:enhance:verb:2,enhance,verb,提高， 增加， 加强,vt 提高， 增加， 加强,/ɪn'hæns/,/ɪn'hɑːns/,Good lighting will enhance any room.,良好的照明能给房间增色不少。
en:convention:noun:2,convention,noun,习俗， 惯例； 公约； 会议,n 习俗， 惯例； 公约； 会议,/kən'vɛnʃən/,/kən'venʃn/,a teachers’ convention,教师大会
en:disease:noun:1,disease,noun,病， 疾病； 不健全， 弊端,n 病， 疾病； 不健全， 弊端,/dɪ'ziz/,/dɪ'ziːz/,His father died of heart disease.,他父亲死于心脏病。
en:calcium:noun:1,calcium,noun,钙,n 钙,/'kælsɪəm/,/'kælsiəm/,Dairy source of protein and calcium.,奶牛的蛋白质来源和钙。
en:notwithstanding:adverb:1,notwithstanding,adverb,尽管,adv 尽管,"/,nɑtwɪθ'stændɪŋ/",/ˌnɒtwɪθ'stændɪŋ/,"His relations with colleagues, differences of opinion notwithstanding, were unfailingly friendly.",他与同事们尽管有意见分歧，但关系一直很融洽。
en:suspicion:noun:1,suspicion,noun,怀疑， 疑心， 猜疑； 一点儿， 少量,n 怀疑， 疑心， 猜疑； 一点儿， 少量,/sə'spɪʃən/,/sə'spɪʃn/,"I can’t say for definite who did it, but I certainly have my suspicions .",我不能确切说是谁干的，但我肯定有怀疑的对象。
en:purchase:verb:1,purchase,verb,买，购买,vt 买，购买；n 购买； 购买的物品,/'pɝtʃəs/,/'pɜːtʃəs/,You can purchase insurance online.,你可以在网上买保险。
en:refusal:noun:1,refusal,noun,拒绝,n 拒绝,/rɪ'fjuzl/,/rɪ'fjuːzl/,Her country suffered through her refusal to accept change.,她的国家因为她拒绝接受变革而受了害。
en:disposable:adjective:1,disposable,adjective,可任意使用的,adj 可任意使用的；n 一次性物品， 不回收物品,/dɪ'spozəbl/,/dɪ'spəuzəbl/,disposable resources,可支配的资源
en:bypass:noun:2,bypass,noun,旁道，迂回道,n 旁道，迂回道；vt 绕过， 绕…走； 越过， 置…于不顾,/'baɪpæs/,/'baɪpɑːs/,a triple heart bypass operation,心脏三重旁通管手术
en:silicon:noun:2,silicon,noun,硅,n 硅,/'sɪlɪkən/,/'sɪlɪkən/,But the brittleness of silicon limits its uses.,但是，硅的脆性也限制了其应用范围。
en:clarity:noun:2,clarity,noun,清楚， 明晰,n 清楚， 明晰,/'klærəti/,/'klærəti/,Letters may be edited for length and clarity.,信件可能要加以修改以求篇幅合适，意思明了。
en:fund:noun:1,fund,noun,资金，基金；存款,n 资金，基金；存款；vt 为…提供资金,/fʌnd/,/fʌnd/,The fund was set up to try to save the cathedral.,设立基金以挽救大教堂。
en:typical:adjective:2,typical,adjective,典型的， 有代表性的,adj 典型的， 有代表性的,/'tɪpɪkl/,/'tɪpɪkl/,typical British weather,典型的英国天气
en:recipient:noun:1,recipient,noun,接受者， 接收者,n 接受者， 接收者,/rɪ'sɪpɪənt/,/rɪ'sɪpiənt/,...the largest recipient of U.S. foreign aid.,…最大的美国对外援助接受方。
