sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:mountain:noun:1,mountain,noun,山；山脉,n 山；山脉,/ˈmaʊntn/,/ˈmaʊntən/,the highest mountain in Austria,奥地利最高的山
en:mountainous:adjective:1,mountainous,adjective,多山的；巨大的；山一般的,adj 多山的；巨大的；山一般的,/'maʊntənəs/,/'maʊntɪnəs/,the mountainous coast of Wales,威尔士多山的海岸
en:mourn:verb:1,mourn,verb,哀悼；忧伤；服丧,v 哀悼；忧伤；服丧,/mɔrn/,/mɔːn/,Hundreds of people gathered to mourn the slain president.,成百上千人聚集在一起悼念遇刺的总统。
en:mouse:noun:1,mouse,noun,鼠标；老鼠；胆小羞怯的人,n 鼠标；老鼠；胆小羞怯的人；v 探出,/maʊs/,/maʊs/,The cat laid a dead mouse at my feet.,猫把一只死老鼠放在我的脚边。
en:moustache:noun:1,moustache,noun,小胡子；髭；触须,n 小胡子；髭；触须,/mə'stɑʃ/,/mə'stɑːʃ/,He’s shaved off his moustache.,他剃去了小胡子。
en:mouth:noun:1,mouth,noun,口，嘴；河口,n 口，嘴；河口；v 做作地说，装腔作势地说；喃喃地说出,/maʊθ/,/maʊθ/,He lifted his glass to his mouth.,他把玻璃杯举到嘴边。
en:mouthful:noun:1,mouthful,noun,一口，满口,n 一口，满口,/'maʊθ'fʊl/,/'maʊθfʊl; -f(ə)l/,Michael told his story between mouthfuls.,迈克尔边吃边讲他的故事。
en:move:noun:1,move,noun,移动；步骤；迁居；策略,n 移动；步骤；迁居；策略；v 移动；搬家，迁移；离开,/muv/,/muːv/,Good gymnasts rehearse their moves mentally before a competition.,优秀的体操运动员赛前都会在心中默默地把动作过一遍。
en:movement:noun:1,movement,noun,运动；活动；运转；乐章,n 运动；活动；运转；乐章,/'muvmənt/,/'muːvm(ə)nt/,It's part of a broader nationalist movement that's gaining strength throughout the country.,这是一场正在全国范围内日益壮大的更为广泛的民族主义运动的一部分。
en:movie:noun:1,movie,noun,电影；电影院；电影业,n 电影；电影院；电影业；adj 电影的,/'muvi/,/'muːvɪ/,It was like one of those old John Wayne movies.,这部电影有点像约翰•韦恩演的一部老片子。
en:much:adverb:1,much,adverb,非常，很,adv 非常，很；adj 大量的；n 许多，大量；pron 许多，大量,/mʌtʃ/,/mʌtʃ/,The day ended much as it began.,这一天结束时还像开始时一样。
en:mud:verb:1,mud,verb,弄脏；用泥涂,v 弄脏；用泥涂；n 泥；诽谤的话；无价值的东西,/mʌd/,/mʌd/,They daubed mud all over themselves.,他们用泥涂满全身。
en:muddy:adjective:1,muddy,adjective,泥泞的；模糊的；混乱的,adj 泥泞的；模糊的；混乱的；v 使污浊；使沾上泥；把…弄糊涂,/'mʌdi/,/'mʌdɪ/,Take your boots off outside if they’re muddy.,要是靴子上都是泥，你就脱在门外吧。
en:multiply:verb:1,multiply,verb,乘；使增加；使繁殖；使相乘,v 乘；使增加；使繁殖；使相乘；adv 多样地；复合地；adj 多层的；多样的,/'mʌltɪplaɪ/,/'mʌltɪplaɪ/,Children will learn to multiply in the second grade.,儿童在二年级学习乘法。
en:murder:verb:1,murder,verb,谋杀，凶杀,v 谋杀，凶杀；n 谋杀，凶杀,/'mɝdɚ/,/'mɜːdə/,He was convicted of murdering a policeman.,他被判谋杀一名警察的罪名成立。
en:museum:noun:1,museum,noun,博物馆,n 博物馆,/mju'ziəm/,/mjuː'zɪəm/,the Museum of Modern Art,现代艺术博物馆
en:mushroom:noun:1,mushroom,noun,蘑菇，伞菌；蘑菇形物体；暴发户,n 蘑菇，伞菌；蘑菇形物体；暴发户；adj 蘑菇的；蘑菇形的；迅速生长的；v 迅速增加；采蘑菇；迅速生长,/'mʌʃrʊm/,/'mʌʃruːm; -rʊm/,mushroom soup,蘑菇汤
en:music:noun:1,music,noun,音乐，乐曲,n 音乐，乐曲,/'mjuzɪk/,/'mjuːzɪk/,I often listen to classic music when I’m in the car.,我在车上经常听古典音乐。
en:musical:adjective:1,musical,adjective,音乐的；悦耳的,adj 音乐的；悦耳的；n 音乐片,/'mjuzɪkl/,/'mjuːzɪk(ə)l/,a musical version of the fairy tale ‘Cinderella’,童话故事《灰姑娘》的音乐剧版
en:musician:noun:1,musician,noun,音乐家,n 音乐家,/mjʊ'zɪʃən/,/mjuː'zɪʃ(ə)n/,a talented young musician,有天赋的年轻音乐家
en:must:auxiliary:1,must,auxiliary,必须，一定；可以，应当；很可能,aux 必须，一定；可以，应当；很可能；n 绝对必要的事物；未发酵葡萄汁,/mʌst/,/mʌst/,Warm clothes are a must in the mountains.,御寒衣物在山里是必不可少的。
en:mustard:noun:1,mustard,noun,芥末；芥菜；深黄色；强烈的兴趣,n 芥末；芥菜；深黄色；强烈的兴趣,/'mʌstɚd/,/'mʌstəd/,mustard seed,芥菜籽
en:mutton:noun:1,mutton,noun,羊肉,n 羊肉,/'mʌtn/,/'mʌt(ə)n/,...a leg of mutton.,…一条羊腿。
en:my:pronoun:1,my,pronoun,我的,pron 我的；int 哎呀（表示惊奇等）；喔唷；n (My)人名；(越)美；(老、柬)米,/maɪ/,/maɪ/,All my friends do not smoke.,我的朋友并不全都吸烟。
en:myself:pronoun:1,myself,pronoun,我自己；我亲自；我的正常的健康状况和正常情绪,pron 我自己；我亲自；我的正常的健康状况和正常情绪,/maɪ'sɛlf/,/maɪ'self/,I blame myself for what has happened.,发生这一切都怪我自己。
en:nail:verb:1,nail,verb,钉；使固定；揭露,v 钉；使固定；揭露；n [解剖] 指甲；钉子,/nel/,/neɪl/,Frank put the first plank down and nailed it in place.,弗兰克放下第一块木板，把它钉到位。
en:name:noun:1,name,noun,名称，名字；姓名；名誉,n 名称，名字；姓名；名誉；v 命名，任命；指定；称呼；提名；叫出；adj 姓名的；据以取名的,/nem/,/neɪm/,Her name is Mandy Wilson.,她的名字是曼迪•威尔逊。
en:narrow:adjective:1,narrow,adjective,狭窄的，有限的；勉强的；精密的；度量小的,adj 狭窄的，有限的；勉强的；精密的；度量小的；n 海峡；狭窄部分，隘路；v 使变狭窄,/'næro/,/'nærəʊ/,The stairs were very narrow.,楼梯非常狭窄。
en:nation:noun:1,nation,noun,国家；民族；国民,n 国家；民族；国民,/'neʃən/,/'neɪʃ(ə)n/,the President’s radio broadcast to the nation,总统对全国的广播讲话
en:national:adjective:1,national,adjective,国家的；国民的；民族的；国立的,adj 国家的；国民的；民族的；国立的；n 国民,/'næʃnəl/,/'næʃ(ə)n(ə)l/,Religion matters very much at a national level.,宗教事务在全国都非常重要。
en:nationality:noun:1,nationality,noun,国籍，国家；民族；部落,n 国籍，国家；民族；部落,"/,næʃə'næləti/",/næʃə'nælɪtɪ/,people of the same nationality,同国籍的人
en:nationwide:adjective:1,nationwide,adjective,全国范围的；全国性的,adj 全国范围的；全国性的；adv 在全国,"/,neʃn'waɪd/",/'neɪʃ(ə)nwaɪd; -'waɪd/,a nationwide search for a missing British tourist,在全国范围内对一名失踪英国游客的搜寻
en:native:adjective:1,native,adjective,本国的；土著的；天然的；与生俱来的；天赋的,adj 本国的；土著的；天然的；与生俱来的；天赋的；n 本地人；土产；当地居民,/'netɪv/,/'neɪtɪv/,They never saw their native land again.,他们再也没见到故土。
en:natural:adjective:1,natural,adjective,自然的；物质的；天生的；不做作的,adj 自然的；物质的；天生的；不做作的；n 自然的事情；白痴；本位音,/'nætʃrəl/,/'nætʃ(ə)r(ə)l/,the study of the natural world,对自然界的研究
en:nature:noun:1,nature,noun,自然；性质；本性；种类,n 自然；性质；本性；种类,/'netʃɚ/,/'neɪtʃə/,"We grew up in the countryside, surrounded by the beauties of nature.",我们在乡村长大，周围是美丽的大自然。
en:navy:noun:1,navy,noun,海军,n 海军,/'nevi/,/'neɪvɪ/,the British Navy,英国海军
en:near:adjective:1,near,adjective,近的；亲近的；近似的,adj 近的；亲近的；近似的；adv 近；接近；prep 靠近；近似于,/nɪr/,/nɪə/,It’s a beautiful house but it’s 20 miles away from the nearest town.,房子很漂亮，但离最近的城镇也有20英里。
en:nearby:adjective:1,nearby,adjective,附近的，邻近的,adj 附近的，邻近的；adv 在附近；prep 在…附近,"/,nɪr'baɪ/",/'nɪəbaɪ/,Lucy was staying in the nearby town of Hamilton.,露西当时住在附近的汉密尔顿镇。
en:nearly:adverb:1,nearly,adverb,差不多，几乎；密切地,adv 差不多，几乎；密切地,/'nɪrli/,/'nɪəlɪ/,It took nearly two hours to get here.,到这里花了将近两小时。
en:neat:adjective:1,neat,adjective,灵巧的；整洁的；优雅的；齐整的；未搀水的；平滑的,adj 灵巧的；整洁的；优雅的；齐整的；未搀水的；平滑的,/nit/,/niːt/,neat handwriting,工整的笔迹
en:necessary:adjective:1,necessary,adjective,必要的；必需的；必然的,adj 必要的；必需的；必然的；n 必需品,/ˈnɛsəˌsɛri/,/ˈnɛsɪsərɪ/,The booklet provides all the necessary information about the college.,这本小册子提供了关于那所学院的所有必需信息。
en:neck:noun:1,neck,noun,脖子；衣领；海峡,n 脖子；衣领；海峡；v 搂著脖子亲吻；变狭窄,/nɛk/,/nek/,Mike rubbed the back of his neck.,迈克揉了揉后颈。
en:necklace:noun:1,necklace,noun,项链,n 项链,/'nɛkləs/,/'neklɪs/,...a diamond necklace and matching earrings.,…一条钻石项链和与之相配的耳环。
en:necktie:noun:1,necktie,noun,领带,n 领带,/'nɛk'tai/,/'nektaɪ/,Really? I should untie the necktie right now.,真的吗？那我还是赶紧把领带解了。
en:need:noun:1,need,noun,需要，要求；缺乏；必要之物,n 需要，要求；缺乏；必要之物；v 需要,/nid/,/niːd/,She works to provide for her family’s basic needs.,她工作是为了维持家里的基本生计。
en:needle:noun:1,needle,noun,针；指针；刺激；针状物,n 针；指针；刺激；针状物；v 缝纫；做针线,/'nidl/,/'niːd(ə)l/,She carried hypodermic needles and syringes in her bag.,她包里带着皮下注射针和针筒。
en:negotiate:verb:1,negotiate,verb,谈判，商议；转让；越过,v 谈判，商议；转让；越过,/nɪ'ɡoʃɪet/,/nɪ'gəʊʃɪeɪt/,His first aim is to get the warring parties back to the negotiating table (= discussing something ).,他的首要目标就是把交战各方拉回到谈判桌上。
en:neighbour:noun:1,neighbour,noun,n邻居;同胞；仁慈的人,n n邻居;同胞；仁慈的人；v 邻接；adj 邻居的；邻近的,/'neɪbə(r); 'neɪbɚ/,/'neɪbə/,One of the neighbors complained about the noise from the party.,有位邻居抱怨聚会太吵。
en:neighbourhood:noun:1,neighbourhood,noun,邻近；周围；邻居关系；附近一带,n 邻近；周围；邻居关系；附近一带,/nebɚˌhʊd/,/ˈneɪbəhʊd/,Be quiet! You’ll wake up the whole neighbourhood!,安静点！ 你会把邻居全都吵醒的！
en:neither:conjunction:1,neither,conjunction,也不；既不,conj 也不；既不；adv 两个都不；既不……也不；adj 两者都不的；pron 两者都不,/ˈniðɚ; ˈnaɪðɚ/,/ˈnaɪðə; ˈniːðə/,Neither Oleg’s mother nor his father spoke English.,奥列格的父母都不会说英语。
en:nephew:noun:1,nephew,noun,侄子；外甥,n 侄子；外甥,/'nɛfju/,/'nefjuː; 'nevjuː/,I am planning a 25th birthday party for my nephew.,我正在为侄子筹划他25岁的生日聚会。
en:nervous:adjective:1,nervous,adjective,神经的；紧张不安的；强健有力的,adj 神经的；紧张不安的；强健有力的,/'nɝvəs/,/'nɜːvəs/,I wish you’d stop looking at me like that. You’re making me nervous.,我希望你不要再那样看着我了，你让我紧张。
en:nest:noun:1,nest,noun,巢，窝；安乐窝；温床,n 巢，窝；安乐窝；温床；v 筑巢；嵌套,/nɛst/,/nest/,a bird’s nest,鸟窝
en:net:noun:1,net,noun,网；网络；净利；实价,n 网；网络；净利；实价；v 编网；adj 纯粹的；净余的,/nɛt/,/net/,Bruce spends most evenings surfing the Net (= looking at information in different places on the Internet ).,布鲁斯晚上大多在网上浏览信息。
en:network:noun:1,network,noun,网络；广播网；网状物,n 网络；广播网；网状物,/'nɛtwɝk/,/'netwɜːk/,Hungary’s telephone network,匈牙利的电话网
en:never:adverb:1,never,adverb,从未；决不,adv 从未；决不,/'nɛvɚ/,/'nevə/,He’s never been to Australia.,他从未去过澳大利亚。
en:new:adjective:1,new,adjective,新的，新鲜的；更新的；初见的,adj 新的，新鲜的；更新的；初见的；adv 新近；n (New)人名；(英)纽,/nu/,/njuː/,the city’s new hospital,市里新建的医院
en:news:noun:1,news,noun,新闻，消息；新闻报导,n 新闻，消息；新闻报导,/nuz/,/njuːz/,I hope to have some good news for you soon.,我希望很快就能给你好消息。
en:newspaper:noun:1,newspaper,noun,报纸,n 报纸,/'nuzpepɚ/,/'njuːzpeɪpə; 'njuːs-/,She had read about it in the newspapers.,关于这件事她已经在报纸上看到了。
en:next:adverb:1,next,adverb,然后；下次；其次,adv 然后；下次；其次；adj 下一个的；其次的；贴近的；n 下一个；prep 靠近；居于…之后,/nɛkst/,/nekst/,When I next saw her she completely ignored me.,我再次见到她时，她压根儿没有理我。
en:nice:adjective:1,nice,adjective,精密的；美好的；细微的；和蔼的,adj 精密的；美好的；细微的；和蔼的；n (Nice)人名；(英)尼斯,/naɪs/,/naɪs/,They’ve got a very nice house.,他们的房子真漂亮。
en:niece:noun:1,niece,noun,外甥女，侄女,n 外甥女，侄女,/nis/,/niːs/,"...his niece, the daughter of his eldest sister.",…他的外甥女，他大姐的女儿。
en:night:noun:1,night,noun,夜晚，晚上；黑暗，黑夜,n 夜晚，晚上；黑暗，黑夜；adj 夜晚的，夜间的,/naɪt/,/naɪt/,It was a cold moonlit night.,那是个寒冷的月夜。
en:nine:noun:1,nine,noun,九，九个,n 九，九个；num 九；九个；adj 九的，九个的,/naɪn/,/naɪn/,He’s only been in this job for nine months.,他干这份工作才九个月。
en:nineteen:numeral:1,nineteen,numeral,十九,num 十九,"/,naɪn'tin/",/naɪn'tiːn; 'naɪntiːn/,It was nineteen minutes past seven.,当时是7点19分。
en:ninety:noun:1,ninety,noun,九十,n 九十；adj 九十的；九十岁的；num 九十,/'naɪnti/,/'naɪntɪ/,America was far richer in the nineties.,90年代的美国要富裕得多。
en:ninth:numeral:1,ninth,numeral,第九,num 第九；adj 第九的；九分之一的；n 九分之一,/naɪnθ/,/'naɪnθ/,"In that region, Chile went from ninth to first, overall, as Chilean mobile web use increased by 3200% over the past year.",智利从这一地区的第九跃升到第一位，因为智利的移动网络用户在过去一年增长了 3200% 。
en:no:adverb:1,no,adverb,不,adv 不；adj 没有；不是；n 不；否决票；abbr 数字（number）；元素锘（nobelium）的符号,/no/,/nəʊ/,"‘Are you Italian?’ ‘No, I’m Spanish.’",“你是意大利人吗？”“不，我是西班牙人。”
en:noble:adjective:1,noble,adjective,高尚的；贵族的；惰性的；宏伟的,adj 高尚的；贵族的；惰性的；宏伟的；n 贵族；vt 抓住；逮捕,/'nobl/,/'nəʊb(ə)l/,It’s very noble of you to spend all your weekends helping the old folk.,你心地真好，周末的时间全都用来帮助老人。
en:nobody:pronoun:1,nobody,pronoun,无人，没有人；没有任何人,pron 无人，没有人；没有任何人；n 无名小卒；小人物,"/'nəubədi, -bɔdi/",/'nəʊbədɪ/,I knocked on the door but nobody answered.,我敲了敲门，但没人应门。
en:nod:noun:1,nod,noun,点头；打盹；摆动,n 点头；打盹；摆动；v 点头；点头表示,/nɑd/,/nɒd/,The woman greeted us with a nod of the head.,那个女人向我们点点头打招呼。
en:noise:noun:1,noise,noun,[环境] 噪音；响声；杂音,n [环境] 噪音；响声；杂音；v 谣传,/nɔɪz/,/nɒɪz/,What’s that noise?,那是什么声音？
en:noisily:adverb:1,noisily,adverb,吵闹地，喧闹地,adv 吵闹地，喧闹地,,,"It’s a colorful scene - laborers unload noisily, and small groups of women haggle for the pots of crabs and sardines to sell at village markets.",在这个热闹的环境中，工人喧闹地卸着船，三五成群的妇女正在为一盆盆螃蟹和沙丁鱼讨价还价，以便在村里的鱼市出售。
en:noisy:adjective:1,noisy,adjective,嘈杂的；喧闹的；聒噪的,adj 嘈杂的；喧闹的；聒噪的,/'nɔɪzi/,/'nɒɪzɪ/,The kids have been really noisy today.,孩子们今天实在是吵。
en:none:pronoun:1,none,pronoun,没有人；一个也没有；没有任何东西,pron 没有人；一个也没有；没有任何东西；adj 没有的，一点没有的；adv 决不，一点也不；n (None)人名；(葡、罗)诺内；(日)野根(姓),/nʌn/,/nʌn/,I wish I could offer you some cake but there’s none left.,我真想能请你吃些蛋糕，但一点也没剩的了。
en:noodle:noun:1,noodle,noun,面条；笨蛋,n 面条；笨蛋,/'nʊdl/,/'nuːd(ə)l/,Serve the meat with rice or noodles.,肉配米饭或面条一起上。
en:noon:noun:1,noon,noun,中午；正午；全盛期,n 中午；正午；全盛期,/nun/,/nuːn/,We met at 12 noon.,我们中午12点见了面。
en:nor:conjunction:1,nor,conjunction,也不；也不是,conj 也不；也不是；adv 也不；也没有；n (Nor)人名；(中)挪(广东话·威妥玛)；(马来、俄)诺尔；(柬)诺,/nɔr/,/nɔː; nə/,He can neither read nor write (= he cannot read or write ).,他既不会读也不会写。
en:normal:adjective:1,normal,adjective,正常的；正规的，标准的,adj 正常的；正规的，标准的；n 正常；标准；常态,/'nɔrml/,/'nɔːm(ə)l/,A normal working week is 40 hours.,一个正常的工作周是40小时。
en:north:noun:1,north,noun,北，北方,n 北，北方；adj 北方的；朝北的；adv 在北方，向北方,/nɔrθ/,/nɔːθ/,Which way is north?,哪边是北？
en:northeast:adjective:1,northeast,adjective,东北的；向东北的；来自东北的,adj 东北的；向东北的；来自东北的；n 东北；adv 向东北；来自东北,/'nɔrθ'ist/,"/,nɔ:θ'i:st/",...a climate like that of our northeast coast.,…同我们东北部沿海气候相似的一种气候。
en:northern:adjective:1,northern,adjective,北部的；北方的,adj 北部的；北方的；n 北部方言,/'nɔrðɚn/,/'nɔːð(ə)n/,a man with a northern accent,带有北方口音的男子
en:northwards:adverb:1,northwards,adverb,向北,adv 向北,/'nɔrθwɚdz/,/'nɔːθwədz/,We sailed northwards.,我们向北航行。
en:northwest:adjective:1,northwest,adjective,西北的；向西北的；来自西北的,adj 西北的；向西北的；来自西北的；n 西北；adv 在西北；向西北；来自西北,/'nɔrθ'wɛst/,"/,nɔ:θ'west/",the northwest suburbs of the city,城市西北部的郊区
en:nose:noun:1,nose,noun,鼻子；嗅觉；突出的部分；探问,n 鼻子；嗅觉；突出的部分；探问；v 嗅；用鼻子触,/noz/,/nəʊz/,Someone punched him on the nose.,有人一拳打在他的鼻子上。
en:not:adverb:1,not,adverb,表示否定，不,adv 表示否定，不；n “非”（计算机中逻辑运算的一种）,/nɑt/,/nɒt/,Most of the stores do not open until 10 am.,大多数商店要到上午10点才开始营业。
en:note:noun:1,note,noun,笔记；音符；票据；注解；纸币；便笺；照会；调子,n 笔记；音符；票据；注解；纸币；便笺；照会；调子；v 注意；记录；注解,/not/,/nəʊt/,Can I borrow your lecture notes?,我能不能借用一下你的课堂笔记？
en:notebook:noun:1,notebook,noun,笔记本，笔记簿；手册,n 笔记本，笔记簿；手册,/'notbʊk/,/'nəʊtbʊk/,He brought out a notebook and pen from his pocket.,他从口袋里掏出了一个笔记本和一支钢笔。
en:nothing:noun:1,nothing,noun,没什么；毫不,neg 没什么；毫不；n 无；零；不关紧要之事；adv 毫不；决不；pron 无事；无物；int 什么也没有,/'nʌθɪŋ/,/'nʌθɪŋ/,I owe him nothing.,我不欠他什么。
en:notice:noun:1,notice,noun,通知，布告；注意；公告,n 通知，布告；注意；公告；v 通知；注意到；留心,/'notɪs/,/'nəʊtɪs/,I waved but they took no notice.,我挥了挥手，可是他们没有注意到。
en:novel:adjective:1,novel,adjective,新奇的；异常的,adj 新奇的；异常的；n 小说,/ˈnɑːvl/,/'nɒv(ə)l/,Protesters found a novel way of demonstrating against steeply rising oil prices.,抗议者们找到一种新奇的示威方式来反对石油价格的飙升。
en:novelist:noun:1,novelist,noun,小说家,n 小说家,/'nɑvlɪst/,/'nɒv(ə)lɪst/,The key to success as a romantic novelist is absolute belief in your story.,一个浪漫派小说家成功的关键在于对自己故事的绝对信念。
en:november:noun:1,November,noun,十一月,n 十一月,/no'vɛmbɚ/,/nə(ʊ)'vembə/,And again in November.,在十一月又一次。
en:now:adverb:1,now,adverb,现在；如今；立刻,adv 现在；如今；立刻；adj 现在的；n 现在；目前；conj 由于；既然,/naʊ/,/naʊ/,She's a widow now.,她现在是一个寡妇。
en:nowadays:adverb:1,nowadays,adverb,现今；时下,adv 现今；时下；n 当今,/'naʊədez/,/'naʊədeɪz/,Nowadays people are rarely shocked by the sex they see on television.,如今人们在电视上看见性爱镜头不太会感到吃惊了。
en:nowhere:adverb:1,nowhere,adverb,无处；任何地方都不；毫无结果,adv 无处；任何地方都不；毫无结果；n 无处；任何地方；无名之地；adj 不存在的；毫无结果的；不知名的,/'no'wɛr/,/'nəʊhweə/,Nowhere is drug abuse more of a problem than in the US.,没有什么地方的吸毒问题比美国更严重。
en:nuclear:adjective:1,nuclear,adjective,原子能的；[细胞] 细胞核的；中心的；原子核的,adj 原子能的；[细胞] 细胞核的；中心的；原子核的,/'nuklɪɚ/,/'njuːklɪə/,France’s reliance on nuclear energy,法国对核能的依赖
en:numb:verb:1,numb,verb,使麻木；使发愣；使失去感觉,v 使麻木；使发愣；使失去感觉；adj 麻木的；发愣的,/nʌm/,/nʌm/,The cold had numbed her fingers.,她的手指冻僵了。
en:number:noun:1,number,noun,数；（杂志等的）期；号码；数字；算术,n 数；（杂志等的）期；号码；数字；算术；v 计入；总数达到,/'nʌmbɚ/,/'nʌmbə/,They wrote various numbers on a large sheet of paper.,他们在一张大纸上写下了很多不同的数字。
en:nurse:verb:1,nurse,verb,看护，护理；照顾；培养；给…喂奶,v 看护，护理；照顾；培养；给…喂奶；n 护士；奶妈，保姆,/nɝs/,/nɜːs/,"Shaw has been nursing an injury, and will not play on Sunday.",肖一直在养伤，星期天将不参加比赛。
en:nursery:noun:1,nursery,noun,苗圃；托儿所；温床,n 苗圃；托儿所；温床,/'nɝsəri/,/'nɜːs(ə)rɪ/,She puts her baby in this nursery and then goes back to work.,她把孩子送到这家托儿所然后回去上班。
en:nursing:noun:1,nursing,noun,护理；看护；养育,n 护理；看护；养育；v 看护；养育（nurse的ing形式）,/'nɝsɪŋ/,/'nɜːsɪŋ/,I’d love to go into nursing.,我很乐意从事护理行业。
en:nut:noun:1,nut,noun,螺母，螺帽；坚果；难对付的人，难解的问题,n 螺母，螺帽；坚果；难对付的人，难解的问题；v 采坚果,/nʌt/,/nʌt/,a pine nut,松子
en:nutrition:noun:1,nutrition,noun,营养，营养学；营养品,n 营养，营养学；营养品,/nu'trɪʃən/,/njʊ'trɪʃ(ə)n/,Nutrition and exercise are essential to fitness and health.,营养和运动是保持健康所必不可少的。
en:nylon:noun:1,nylon,noun,尼龙，[纺] 聚酰胺纤维；尼龙袜,n 尼龙，[纺] 聚酰胺纤维；尼龙袜,/'naɪlɑn/,/'naɪlɒn/,nylon fabric,尼龙织物
en:obey:verb:1,obey,verb,服从，听从；按照……行动,v 服从，听从；按照……行动；n (Obey)人名；(英、法)奥贝,/ə'be/,/ə(ʊ)'beɪ/,The little boy made no effort to obey.,这小男孩不肯服从。
en:object:noun:1,object,noun,目标；物体；客体；宾语,n 目标；物体；客体；宾语；v 提出…作为反对的理由,/'ɑbdʒɛkt/,/'ɒbdʒɪkt; -dʒekt/,an everyday object such as a spoon,调羹之类的日常用品
en:observe:verb:1,observe,verb,庆祝,v 庆祝,/əb'zɝv/,/əb'zɜːv/,...where he will observe Thanksgiving with family members.,…在那里他将与家人一起庆祝感恩节。
en:obtain:verb:1,obtain,verb,获得；流行,v 获得；流行,/əb'ten/,/əb'teɪn/,Evans was trying to obtain a false passport and other documents.,埃文斯当时正试图获取假护照和其他文件。
en:obvious:adjective:1,obvious,adjective,明显的；显著的；平淡无奇的,adj 明显的；显著的；平淡无奇的,/'ɑbvɪəs/,/'ɒbvɪəs/,The obvious way of reducing pollution is to use cars less.,减少污染显而易见的办法就是少用汽车。
en:occupation:noun:1,occupation,noun,职业；占有；消遣；占有期,n 职业；占有；消遣；占有期,"/,ɑkju'peʃən/",/ɒkjʊ'peɪʃ(ə)n/,"Please state your name, address and occupation.",请写明你的姓名、地址和职业。
en:occur:verb:1,occur,verb,发生；出现；存在,v 发生；出现；存在,/ə'kɝ/,/ə'kɜː/,A third of accidental deaths occur in the home.,有三分之一的意外死亡发生在家里。
en:oceania:noun:1,Oceania,noun,大洋洲,n 大洋洲,"/,oʃɪ'ænɪə/","/,əʊsɪ'ɑːnɪə; -ʃɪ-/","The Mummies Of The World exhibition brings together a collection of mummies and related artefacts from South America, Europe, Asia, Oceania and Egypt.",汇集了来自南美，欧洲，亚洲，大洋洲和埃及的一系列干尸和艺术品将举办全球巡回展览。
en:october:noun:1,October,noun,[天] 十月,n [天] 十月,/ɑk'tobɚ/,/ɒk'təʊbə/,Most seasonal hiring is done in early October.,多数季节性招聘是在10月初进行。
en:of:preposition:1,of,preposition,关于；属于；…的；由…组成的,prep 关于；属于；…的；由…组成的,/ʌv; əv/,/ɒv; (ə)v/,the back of the house,房子的后部
en:off:preposition:1,off,preposition,离开；脱落,prep 离开；脱落；adv 切断；走开；adj 远离的；空闲的,/ɔf/,/ɒf/,How are you off for sports equipment? (= do you have enough? ),你的体育运动装备够不够？
en:offence:noun:1,offence,noun,犯罪；违反；过错；攻击,n 犯罪；违反；过错；攻击,/ə'fɛns/,/ə'fens/,His solicitor said he committed the offence because he was heavily in debt.,他的律师说他犯罪是因为欠下巨债。
en:offer:verb:1,offer,verb,提供；出价；试图,v 提供；出价；试图；n 提议；出价；意图；录取通知书,/'ɔfɚ/,/'ɒfə/,A number of groups offer their services free of charge.,一些团体免费提供服务。
en:office:noun:1,office,noun,办公室；政府机关；官职；营业处,n 办公室；政府机关；官职；营业处,/'ɔfɪs/,/'ɒfɪs/,the manager’s office,经理办公室
en:officer:noun:1,officer,noun,军官，警官；公务员，政府官员；船长,n 军官，警官；公务员，政府官员；船长；v 指挥,/'ɔfɪsɚ/,/'ɒfɪsə/,a commanding officer of the SAS,英国空军特种部队的一名指挥官
en:offshore:adjective:1,offshore,adjective,离岸的；[海洋] 近海的；吹向海面的,adj 离岸的；[海洋] 近海的；吹向海面的；adv 向海面，向海,"/,ɔf'ʃɔr/",/'ɒfʃɔː; ɒf'ʃɔː/,offshore oil fields,近海油田
en:often:adverb:1,often,adverb,常常，时常,adv 常常，时常,/'ɔf(tə)n; 'ɑf(tə)n/,/'ɒf(tə)n/,She often works at the weekend.,她周末经常要上班。
en:oh:interjection:1,oh,interjection,哦；哎呀（表示惊讶或恐惧等）,int 哦；哎呀（表示惊讶或恐惧等）,/o/,/əʊ/,"‘Frances has left her husband, you know.’ ‘Oh, has she?’",“你知道，弗朗西丝跟她丈夫分开了。”“哦，真的吗？”
en:oil:noun:1,oil,noun,油；石油；油画颜料,n 油；石油；油画颜料；v 加油；涂油；使融化,/ɔɪl/,/ɒɪl/,a rise in the price of oil,石油价格的上涨
en:oilfield:noun:1,oilfield,noun,油田,n 油田,/'ɔɪlfild/,,Systems engineering has been widely applied in the oilfield exploitation and construction.,近年来，系统工程学在油田开发建设中应用广泛。
en:ok:adjective:1,OK,adjective,好的；不错的,adj 好的；不错的；adv 行；很好；int 好；可以；v 对…表示同意；n 同意,,,"‘How was the film?’ ‘It was okay, but not brilliant.’",“电影怎么样？”“还算可以，但谈不上很好。”
en:old:adjective:1,old,adjective,陈旧的，古老的；年老的,adj 陈旧的，古老的；年老的；n 古时,/old/,/əʊld/,a pair of old shoes,一双旧鞋
en:omelette:noun:1,omelette,noun,煎蛋卷,n 煎蛋卷,/'ɒmlət/,/'ɒmlɪt/,a cheese omelette,奶酪煎蛋卷
