sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:intentional:adjective:1,intentional,adjective,故意的，有意识的,adj 故意的，有意识的,/ɪn'tɛnʃənl/,/ɪn'tenʃ(ə)n(ə)l/,"I did trip him, but it wasn’t intentional.",我的确把他绊倒了，但不是故意的。
en:interaction:noun:1,interaction,noun,相互作用；干扰,n 相互作用；干扰,"/,ɪntə'rækʃən/",/ɪntər'ækʃ(ə)n/,"But you only get the maximum benefit if you implement all of them, because their power comes from their interaction.",但您只有在实现所有方法的情况下才能获得最多的收益，因为它们的力量来自于它们之间的相互作用。
en:interest:noun:1,interest,noun,兴趣；利益；利息,n 兴趣；利益；利息,/'ɪntrəst/,/'ɪnt(ə)rɪst/,"I watched the first few episodes, but soon lost interest.",我看了前几集，但很快就失去了兴趣。
en:interesting:adjective:1,interesting,adjective,有趣的，引人入胜的,adj 有趣的，引人入胜的,/'ɪntrəstɪŋ/,/'ɪnt(ə)rɪstɪŋ/,That’s an interesting question.,那是一个有趣的问题。
en:interfere:verb:1,interfere,verb,干涉，干预；妨碍,v 干涉，干预；妨碍,"/,ɪntɚ'fɪr/",/ɪntə'fɪə/,"My daughter-in-law said that I was interfering, but I was only trying to help.",我的儿媳说我多管闲事，但我只是想帮忙。
en:interference:noun:1,interference,noun,干涉，干预；阻碍,n 干涉，干预；阻碍,"/,ɪntɚ'fɪrəns/",/ɪntə'fɪər(ə)ns/,Industrial relations should be free from state interference.,劳资关系应不受政府干预。
en:interior:adjective:1,interior,adjective,内的；内地的n内部,adj 内的；内地的n内部,/ɪn'tɪrɪɚ/,/ɪn'tɪɜːrɪə/,The interior walls are all painted white.,室内墙壁都粉刷成了白色。
en:intermediate:adjective:1,intermediate,adjective,中间的；中级的,adj 中间的；中级的,"/,ɪntɚ'midɪət/","/,ɪntə'miːdɪət/",an intermediate stage during which the disease is dormant,疾病处于潜伏状态的中期
en:internal:adjective:1,internal,adjective,内的；国内的,adj 内的；国内的,/ɪn'tɝnl/,/ɪn'tɜːn(ə)l/,We have no interest in interfering in the internal affairs of other countries.,我们对干涉其他国家内政不感兴趣。
en:international:adjective:1,international,adjective,国际的，世界(性)的,adj 国际的，世界(性)的,"/,ɪntɚ'næʃnəl/",/ɪntə'næʃ(ə)n(ə)l/,the response of the international community,国际社会的反响
en:interpret:verb:2,interpret,verb,解释，说明；口译,v 解释，说明；口译,/ɪn'tɝprɪt/,/ɪn'tɜːprɪt/,"They spoke good Spanish, and promised to interpret for me.",他们西班牙语说得很好，答应替我翻译。
en:interpretation:noun:2,interpretation,noun,解释；口译,n 解释；口译,/ɪn'tɝprɪ'teʃən/,/ɪntɜːprɪ'teɪʃ(ə)n/,One possible interpretation is that they want you to resign.,一种可能的解释是，他们想要你辞职。
en:interpreter:noun:1,interpreter,noun,译员，口译者,n 译员，口译者,/ɪn'tɝprɪtɚ/,/ɪn'tɜːprɪtə/,"Speaking through an interpreter (= using an interpreter ), Ahmed said, ‘I’m very worried about my wife and children.’",艾哈迈德通过口译者说:“我很担心我的妻子和孩子们。”
en:interrupt:verb:1,interrupt,verb,打断，打扰；中止,v 打断，打扰；中止,/'ɪntə'rʌpt/,/ɪntə'rʌpt/,Will you stop interrupting me!,别打断我的话！
en:interruption:noun:2,interruption,noun,中断，打断；障碍物,n 中断，打断；障碍物,"/,ɪntə'rʌpʃən/",/ɪntə'rʌpʃn/,business interruption,营业中断险
en:interval:noun:1,interval,noun,间隔；休息；间距,n 间隔；休息；间距,/'ɪntɚvl/,/'ɪntəv(ə)l/,"He left the room, returning after a short interval with a message.",他离开房间，过了一会儿就带回来一条消息。
en:interview:noun:2,interview,noun,接见；会见；面谈,n 接见；会见；面谈,/'ɪntɚvju/,/'ɪntəvjuː/,a portfolio of work presented at interview,在面试时呈递的工作成果样本
en:intimate:adjective:1,intimate,adjective,亲密的；个人的,adj 亲密的；个人的,/ˈɪntəmɪt/,/'ɪntɪmət/,an intimate friend of Picasso’s,毕加索的一个密友
en:into:preposition:1,into,preposition,进，入；进入到,prep 进，入；进入到,/ˈɪntu/,/'ɪntʊ; 'ɪntə/,Come into the office.,到办公室里来。
en:introduce:verb:1,introduce,verb,介绍；引进，传入,v 介绍；引进，传入,/ˌɪntrə'dus/,/ɪntrə'djuːs/,"Have you two been introduced? Tom, this is Greg.",有人给你们俩互相介绍了吗？汤姆，这位是格雷格。
en:introduction:noun:1,introduction,noun,介绍；引进；引言,n 介绍；引进；引言,"/,ɪntrə'dʌkʃən/","/,ɪntrə'dʌkʃ(ə)n/","Pete, are you going to make the introductions?",皮特，你来作一下介绍吧。
en:invade:verb:2,invade,verb,入侵，侵略；侵袭,v 入侵，侵略；侵袭,/ɪn'ved/,/ɪn'veɪd/,"The Romans invaded Britain 2,000 years ago.","2,000年前古罗马人入侵了英国。"
en:invasion:noun:1,invasion,noun,入侵，侵略；侵犯,n 入侵，侵略；侵犯,/ɪn'veʒn/,/ɪn'veɪʒ(ə)n/,the annual invasion of teenagers for the Glastonbury Festival,每年前来参加格拉斯顿伯里音乐节的青少年的涌入
en:invent:verb:1,invent,verb,发明，创造；捏造,v 发明，创造；捏造,/ɪn'vɛnt/,/ɪn'vent/,Alexander Graham Bell invented the telephone in 1876.,亚历山大 · 格雷厄姆 · 贝尔于1876年发明了电话。
en:invention:noun:1,invention,noun,发明，创造；捏造,n 发明，创造；捏造,/ɪn'vɛnʃən/,/ɪn'venʃ(ə)n/,The dishwasher is a wonderful invention.,洗碗机是一项奇妙的发明。
en:inventor:noun:1,inventor,noun,发明者；发明家,n 发明者；发明家,/ɪn'vɛntɚ/,/ɪn'ventə/,"...Alexander Graham Bell, the inventor of the telephone.",…亚历山大·格雷厄姆·贝尔，电话的发明者。
en:invest:verb:2,invest,verb,投资；投入,v 投资；投入,/ɪn'vɛst/,/ɪn'vest/,I’ve got a few thousand dollars I’m looking to invest.,我有几千美元想作投资。
en:investigate:verb:2,investigate,verb,调查,vt&vi 调查,/ɪn'vɛstɪɡet/,/ɪn'vestɪgeɪt/,The state police are investigating the incident.,州警察正调查此事。
en:investigation:noun:1,investigation,noun,调查，调查研究,n 调查，调查研究,"/ɪn,vɛstɪ'ɡeʃən/","/ɪn,vestɪ'geɪʃ(ə)n/",The investigation continued for nearly three years.,调查持续了近三年。
en:investment:noun:1,investment,noun,投资，投资额，投入,n 投资，投资额，投入,/ɪn'vɛstmənt/,/ɪn'ves(t)m(ə)nt/,We plan to buy some property as an investment.,我们打算买些房地产作为投资。
en:invisible:adjective:1,invisible,adjective,看不见的，无形的,adj 看不见的，无形的,/ɪn'vɪzəbl/,/ɪn'vɪzɪb(ə)l/,"The house was surrounded by trees, and invisible from the road.",这所房子树木环绕，从路上是看不见的。
en:invitation:noun:1,invitation,noun,邀请，招待；请柬,n 邀请，招待；请柬,/ˌɪnvɪˈteɪʃn/,/ɪnvɪ'teɪʃ(ə)n/,"They were always dropping by, usually without invitation.",他们常常来串门，通常不请自来。
en:invite:verb:1,invite,verb,邀请，聘请；招待,v 邀请，聘请；招待,/ɪn'vaɪt/,/ɪn'vaɪt/,I’m afraid I wasn’t invited.,恐怕我没有受到邀请。
en:involve:verb:2,involve,verb,使卷入；牵涉,v 使卷入；牵涉,/ɪn'vɑlv/,/ɪn'vɒlv/,"If there was a cover-up, it involved people at the very highest levels of government.",如果有掩盖真相的行为，它就牵扯到了处于政府最高层的那些人。
en:inward:adjective:1,inward,adjective,里面的,adj 里面的；adv 向内,/'ɪnwɚd/,/'ɪnwəd/,"He pushed open the front door, which swung inward with a groan.",他推开前门，门呀的一声向里开了。
en:iron:noun:1,iron,noun,铁；烙铁,n 铁；烙铁；v 烫(衣),/'aɪɚn/,/'aɪən/,the iron and steel industry,钢铁工业
en:irregular:adjective:2,irregular,adjective,不规则的；不整齐的,adj 不规则的；不整齐的,/ɪ'rɛɡjəlɚ/,/ɪ'regjʊlə/,"a jagged, irregular coastline",锯齿状不规则的海岸线
en:island:noun:1,island,noun,岛，岛屿,n 岛，岛屿,/'aɪlənd/,/'aɪlənd/,The Cayman Islands,开曼群岛
en:isolate:verb:1,isolate,verb,使隔离，使孤立,v 使隔离，使孤立,/aɪslˌet/,/'aɪsəleɪt/,The town was isolated by the floods.,洪水使该镇与外界隔绝。
en:issue:noun:1,issue,noun,问题；发行,n 问题；发行；v 发行,/'ɪʃu/,/'ɪʃuː; 'ɪsjuː/,Abortion is a highly controversial issue.,堕胎是个很有争议的话题。
en:it:pronoun:1,it,pronoun,这，那，它,pron 这，那，它,/aɪ ti/,/aɪ ti/,‘Where’s your office?’ ‘It’s on the third floor.’,“你的办公室在哪儿？”“在三楼。”
en:italian:adjective:1,Italian,adjective,意大利的n意大利人,adj 意大利的n意大利人,/ɪˈtæljən/,/ɪˈtælɪən/,italian food,意大利食品；意大利菜
en:item:noun:2,item,noun,条，条款；一条,n 条，条款；一条,/'aɪtəm/,/'aɪtəm/,He opened the cardboard box and took out each item.,他打开纸板箱把里面的物品一一拿出来。
en:its:pronoun:1,its,pronoun,它的,pron 它的,/ɪts/,/ɪts/,He emphasized its importance to me.,他向我强调它的重要性。
en:itself:pronoun:1,itself,pronoun,它自己；自身,pron 它自己；自身,/ɪt'sɛlf/,/ɪt'self/,"The cat lay on the sofa, washing itself.",猫躺在沙发上把自己舔干。
en:jacket:noun:1,jacket,noun,短上衣，茄克衫,n 短上衣，茄克衫,/'dʒækɪt/,/'dʒækɪt/,Gene has to wear a jacket and tie to work.,吉恩上班得穿西装打领带。
en:jail:noun:1,jail,noun,监狱,n 监狱；v 监禁,/dʒel/,/dʒeɪl/,He’s been in jail for three months already.,他已经入狱三个月。
en:jam:noun:1,jam,noun,果酱,n 果酱,/dʒæm/,/dʒæm/,strawberry jam,草莓酱
en:january:noun:1,January,noun,一月,n 一月,/'dʒænjʊ'ɛri/,/'dʒænjʊ(ə)rɪ/,We always have snow in January.,我们这里1月份总会下雪。
en:japan:noun:1,Japan,noun,日本，日本国,n 日本，日本国,/dʒə'pæn/,/dʒə'pæn/,made in japan,日本制造
en:japanese:adjective:1,Japanese,adjective,日本的,adj 日本的；n 日本人,"/,dʒæpə'niz/",/ˌdʒæpə'ni:z/,a Japanese car,日本(汽)车
en:jar:noun:1,jar,noun,罐子，坛子，广口瓶,n 罐子，坛子，广口瓶,/dʒɑr/,/dʒɑː/,a jam jar,果酱罐
en:jaw:noun:1,jaw,noun,颌，颚,n 颌，颚,/dʒɔ/,/dʒɔː/,a broken jaw,碎裂的颌骨
en:jazz:noun:1,jazz,noun,爵士音乐，爵士舞曲,n 爵士音乐，爵士舞曲,/dʒæz/,/dʒæz/,a jazz band,爵士乐队
en:jealous:adjective:1,jealous,adjective,妒忌的；猜疑的,adj 妒忌的；猜疑的,/'dʒɛləs/,/'dʒeləs/,She got insanely jealous and there was a terrible fight.,她变得过分地猜忌，接着是一场激烈的打斗。
en:jet:noun:1,jet,noun,喷气式飞机；喷嘴,n 喷气式飞机；喷嘴,/dʒɛt/,/jɛt/,He owns a private jet.,他拥有一架私人喷气式飞机。
en:jewel:noun:1,jewel,noun,宝石；宝石饰物,n 宝石；宝石饰物,/'dʒuəl/,/'dʒuːəl/,She loved dressing up and wearing priceless jewels.,她喜欢穿上盛装，戴上极为昂贵的珠宝首饰。
en:jewish:adjective:1,jewish,adjective,犹太人的,adj 犹太人的,/'dʒʊɪʃ/,/'dʒuːɪʃ/,...the Jewish festival of Passover.,…犹太逾越节。
en:job:noun:1,job,noun,职业；工作；零活,n 职业；工作；零活,,/dʒɒb/,Do you enjoy your job?,你喜欢自己的工作吗？
en:join:verb:1,join,verb,参加；连接,v 参加；连接,/dʒɔɪn/,/dʒɒɪn/,Many sacrificed their weekend to join the hunt for the missing girl.,许多人牺牲周末时间，加入了寻找失踪女孩的行动。
en:joint:noun:1,joint,noun,接头，接缝；关节,n 接头，接缝；关节,/dʒɔɪnt/,/dʒɒɪnt/,What should I use to seal the joint between the carport roof and the house wall?,我应该用什么材料填补车棚顶和房屋墙面的接缝？
en:joke:noun:1,joke,noun,笑话,n 笑话；v 说笑话,/dʒok/,/dʒəʊk/,"I couldn’t go out with someone for a joke, could you?",我可不能拿谈恋爱当儿戏，对不对？
en:jolly:adjective:1,jolly,adjective,快活的；令人高兴的,adj 快活的；令人高兴的,/'dʒɑli/,/'dʒɒlɪ/,Everybody was in a very relaxed and jolly mood.,大家的心情都非常轻松愉快。
en:journal:noun:1,journal,noun,日报，杂志；日志,n 日报，杂志；日志,/'dʒɝnl/,/'dʒɜːn(ə)l/,the British Medical Journal,《英国医学杂志》
en:journalist:noun:1,journalist,noun,记者，新闻工作者,n 记者，新闻工作者,/'dʒɝnəlɪst/,/'dʒɜːn(ə)lɪst/,a well-known journalist and broadcaster,一位著名的新闻记者兼播音员
en:journey:noun:1,journey,noun,旅行，旅程,n 旅行，旅程；n 旅行,/'dʒɝni/,/'dʒɜːnɪ/,the friends they made on the journey,他们在旅途中交下的朋友
en:joy:noun:1,joy,noun,欢乐，喜悦；乐事,n 欢乐，喜悦；乐事,/dʒɔɪ/,/dʒɒɪ/,the look of joy on her face,她脸上的喜悦表情
en:joyful:adjective:1,joyful,adjective,十分喜悦的，快乐的,adj 十分喜悦的，快乐的,/'dʒɔɪfl/,/'dʒɒɪfʊl; -f(ə)l/,A wedding is a joyful celebration of love.,婚礼是令人喜悦的爱情庆典。
en:judge:noun:1,judge,noun,法官；裁判员,n 法官；裁判员,/dʒʌdʒ/,/dʒʌdʒ/,The trial judge specifies the number of years to be spent in prison.,由主审法官确定刑期。
en:judgement:noun:2,judgement,noun,意见；审判；判断,n 意见；审判；判断,/'dʒʌdʒmənt/,/'dʒʌdʒm(ə)nt/,value judgement,价值判断
en:juice:noun:1,juice,noun,(水果等)汁，液,n (水果等)汁，液,/dʒus/,/dʒuːs/,a carton of orange juice,一纸盒橙汁
en:july:noun:1,July,noun,七月,n 七月,/dʒʊˈlaɪ/,/dʒʊˈlaɪ/,"But from February through July, Joy sat around with nothing to do.",但是从二月到七月，乔伊又无事可做了。
en:jump:verb:1,jump,verb,跳；暴涨,v 跳；暴涨；v 跳过,/dʒʌmp/,/dʒʌmp/,The cats jumped down and came to meet us.,这些猫跳下来，过来迎接我们。
en:june:noun:1,June,noun,六月,n 六月,/dʒun/,/dʒu:n/,He spent two and a half weeks with us in June 1986.,1986年6月，他和我们呆了两个半星期。
en:jungle:noun:1,jungle,noun,丛林，密林，莽丛,n 丛林，密林，莽丛,/'dʒʌŋɡl/,/'dʒʌŋg(ə)l/,the Amazon jungle,亚马孙丛林
en:junior:adjective:1,junior,adjective,年少的,adj 年少的；n 晚辈,/'dʒunɪɚ/,/'dʒuːnɪə/,the junior football club,青少年足球俱乐部
en:jury:noun:1,jury,noun,陪审团；评奖团,n 陪审团；评奖团,/'dʒʊri/,/'dʒʊərɪ/,the members of the jury,陪审团成员
en:just:adverb:1,just,adverb,刚才；只是；正好,adv 刚才；只是；正好,/dʒʌst/,/dʒʌst/,A good strong cup of coffee is just what I need right now.,我现在正需要喝一杯浓浓的咖啡。
en:justice:noun:2,justice,noun,正义，公正；司法,n 正义，公正；司法,/'dʒʌstɪs/,/'dʒʌstɪs/,a book on the criminal justice system,一本有关刑事审判制度的书
en:justify:verb:2,justify,verb,证明…是正当的,vt 证明…是正当的,,,Nothing justifies murdering another human being.,什么都不能成为谋杀他人的正当理由。
en:keen:adjective:1,keen,adjective,热心的；激烈的,adj 热心的；激烈的,/kin/,/kiːn/,a keen photographer,一个摄影迷
en:keep:verb:1,keep,verb,保持；坚持,v 保持；坚持,/kip/,/kiːp/,The noise kept him awake.,噪音使他一直醒着。
en:keeper:noun:1,keeper,noun,看护人；饲养员,n 看护人；饲养员,/'kipɚ/,/'kiːpə/,a beekeeper,养蜂人
en:kettle:noun:1,kettle,noun,水壶，水锅,n 水壶，水锅,/'kɛtl/,/'ket(ə)l/,She filled the kettle and switched it on.,她把水壶灌满，打开了开关。
en:key:noun:1,key,noun,钥匙；键；答案,n 钥匙；键；答案,,/kiː/,A bunch of keys hung from his belt.,他的皮带上挂着一串钥匙。
en:keyboard:noun:1,keyboard,noun,键盘,n 键盘,/'ki'bɔrd/,/'kiːbɔːd/,a computer keyboard,计算机键盘
en:kick:verb:1,kick,verb,踢,vi&vt&n 踢,/kɪk/,/kɪk/,He kicked the door hard.,他用力踢门。
en:kid:noun:1,kid,noun,小孩，儿童，少年,n 小孩，儿童，少年,/kɪd/,/kɪd/,She’d always loved animals since she was a little kid.,她从小就喜爱动物。
en:kill:verb:1,kill,verb,杀死；扼杀；消磨,v 杀死；扼杀；消磨,/kɪl/,/kɪl/,Why did she kill her husband?,她为什么杀死丈夫？
en:kilogram:noun:1,kilogram,noun,千克，公斤,n 千克，公斤,/'kɪləɡræm/,/ˈkɪləɡræm/,"By comparison, one kilogram of tomatoes requires 160 litres of water.",相比之下，生产一公斤的番茄需要160升水。
en:kilometre:noun:1,kilometre,noun,千米，公里,n 千米，公里,/kɪ'lɔmɪtɚ/,"/'kɪlə,miːtə; kɪ'lɒmɪtə/",He was a kilometre out from home when the storm struck.,暴风雨袭来时他离家有一公里远。
en:kind:noun:1,kind,noun,种类,n 种类,/kaɪnd/,/kaɪnd/,Get me a sandwich – any kind will do.,给我一份三明治，随便哪种都可以。
en:kindness:noun:1,kindness,noun,仁慈，好意,n 仁慈，好意,/'kaɪndnəs/,/'kaɪn(d)nɪs/,I can’t thank you enough for your kindness.,你的好意我感激不尽。
en:king:noun:1,king,noun,国王，君主,n 国王，君主,/kɪŋ/,/kɪŋ/,On 2 December Henry VI was crowned king (= made the king at an official ceremony ).,12月2日，亨利六世加冕为王。
en:kingdom:noun:1,kingdom,noun,王国；领域，界,n 王国；领域，界,/'kɪŋdəm/,/'kɪŋdəm/,the United Kingdom,联合王国
en:kiss:verb:1,kiss,verb,吻,v 吻；v 接吻；n 吻,/kɪs/,/kɪs/,Maggie leaned forward and kissed her cheek.,玛吉俯身吻了她的脸颊。
en:kitchen:noun:1,kitchen,noun,厨房，灶间,n 厨房，灶间,/'kɪtʃɪn/,/'kɪtʃɪn; -tʃ(ə)n/,Sam went into the kitchen to make a pot of tea.,萨姆走进厨房去沏一壶茶。
en:kite:noun:1,kite,noun,风筝,n 风筝,/kaɪt/,/kaɪt/,She has a blue and green kite.,她有一只蓝色和绿色的风筝。
en:knee:noun:1,knee,noun,膝，膝盖，膝关节,n 膝，膝盖，膝关节,/ni/,/niː/,Lucy had a bandage round her knee.,露西的膝盖上缠着绷带。
en:kneel:verb:1,kneel,verb,跪，跪下，跪着,v 跪，跪下，跪着,/nil/,/niːl/,Tom knelt down and patted the dog.,汤姆跪下来轻轻拍了拍那只狗。
en:knife:noun:1,knife,noun,小刀，刀，餐刀,n 小刀，刀，餐刀,/naɪf/,/naɪf/,a knife and fork,一副刀叉
en:knit:verb:1,knit,verb,把…编结,v 把…编结；v 编织,/nɪt/,/nɪt/,I had endless hours to knit and sew.,我有无数的时间来缝缝织织。
en:knob:noun:1,knob,noun,门把，拉手；旋纽,n 门把，拉手；旋纽,/nɑb/,/nɒb/,"He thought the door was locked, but he turned the knob and the door opened.",他本以为门是锁住的，但是转了一下把手门就开了。
en:knock:verb:1,knock,verb,敲，击，打,vi&vt&n 敲，击，打,/nɑk/,/nɒk/,I knocked and knocked but nobody answered.,我把门敲了又敲，但无人回应。
en:knot:noun:1,knot,noun,(绳的)结，(树的)节,n (绳的)结，(树的)节,/nɑt/,/nɒt/,One lace had broken and been tied in a knot.,一根带子已经断了，被打成一个结。
en:know:verb:1,know,verb,知道；认识；通晓,v 知道；认识；通晓,/no/,/nəʊ/,Who knows the answer?,谁知道答案？
en:knowledge:noun:1,knowledge,noun,知识，学识；知道,n 知识，学识；知道,/'nɑlɪdʒ/,/'nɒlɪdʒ/,He did not have much knowledge of American history.,他对美国历史所知不多。
en:lab:noun:1,lab,noun,实验室，研究室,n 实验室，研究室,/læb/,/læb/,the school science lab,学校的科学实验室
en:label:noun:1,label,noun,标签；标记，符号,n 标签；标记，符号,/ˈlebəl/,/'leɪb(ə)l/,a luggage label,行李标签
en:laboratory:noun:1,laboratory,noun,实验室，研究室,n 实验室，研究室,/'læbrə'tɔri/,"/lə'bɒrə,t(ə)rɪ; 'læb(ə)rə,t(ə)rɪ/",a research laboratory,研究实验室
en:labour:noun:1,labour,noun,劳动；工作；劳工,n 劳动；工作；劳工,/'leibə/,/'leɪbə/,The garage charges £30 an hour for labour.,汽车修理厂收取每小时30英镑的人工费。
en:lace:noun:1,lace,noun,鞋带，系带；花边,n 鞋带，系带；花边,/les/,/leɪs/,a handkerchief trimmed with lace,饰有蕾丝花边的手绢
en:lack:verb:1,lack,verb,缺乏，不足,vi&vi&n 缺乏，不足,/læk/,/læk/,Too many teachers are treated with a lack of respect.,有太多老师得不到尊重。
en:ladder:noun:1,ladder,noun,梯子，梯状物,n 梯子，梯状物,/'lædɚ/,/'lædə/,She climbed up the ladder.,她爬上梯子。
en:lady:noun:1,lady,noun,女士，夫人；贵妇人,n 女士，夫人；贵妇人,/'ledi/,/'leɪdɪ/,"Ladies and gentlemen, may I have your attention please?",女士们、先生们，请大家注意！
en:lag:verb:1,lag,verb,走得慢,v 走得慢；n 落后,/læɡ/,/læg/,"In this scenario, due to the lag time required to assimilate new resources, the relationship between required resources and estimated delivery timeframe may even turn negative.",在这种情况下，由于时间已经落后，需要吸收新的人力资源，需要的资源和预计的交付时间的关系甚至更加复杂。
en:lake:noun:1,lake,noun,湖,n 湖,/lek/,/leɪk/,Lake Michigan,密歇根湖
en:lamb:noun:1,lamb,noun,羔羊，小羊；羔羊肉,n 羔羊，小羊；羔羊肉,/læm/,/læm/,roast lamb,烤羊肉
en:lame:adjective:1,lame,adjective,跛的；瘸的，残废的,adj 跛的；瘸的，残废的,/lem/,/leɪm/,a lame dog,一条瘸腿的狗
en:lamp:noun:1,lamp,noun,灯,n 灯,/læmp/,/læmp/,She switched on the bedside lamp.,她打开了床头灯。
en:land:noun:1,land,noun,陆地；土地,n 陆地；土地；v 上岸,/lænd/,/lænd/,They own a lot of land.,他们拥有许多土地。
en:landing:noun:1,landing,noun,上岸，登陆，着陆,n 上岸，登陆，着陆,/'lændɪŋ/,/'lændɪŋ/,take-off and landing procedures,起降程序
en:landlady:noun:1,landlady,noun,女房东；女地主,n 女房东；女地主,/'lændledi/,/'læn(d)leɪdɪ/,There was a note under the door from my landlady.,门下有我女房东的一张便条。
en:landlord:noun:1,landlord,noun,地主；房东，店主,n 地主；房东，店主,/'lændlɔrd/,/'læn(d)lɔːd/,His landlord doubled the rent.,他的房东把房租提高了一倍。
en:lane:noun:1,lane,noun,(乡间)小路；跑道,n (乡间)小路；跑道,/len/,/leɪn/,a quiet country lane,一条宁静的乡间小路
en:language:noun:1,language,noun,语言，语言课程,n 语言，语言课程,/'læŋɡwɪdʒ/,/'læŋgwɪdʒ/,How many languages do you speak?,你能说几种语言？
en:lantern:noun:1,lantern,noun,提灯，灯笼,n 提灯，灯笼,/'læntɚn/,/'læntən/,"In the course of time, this kind of lantern has become an exclusive of the Shens.",后来， 这种灯笼成了沈家的绝活。
en:lap:noun:2,lap,noun,膝部；一圈,n 膝部；一圈,/læp/,/læp/,Rubens Barrichello finished a lap ahead of his team-mate.,鲁本斯·巴里切罗领先队友一圈跑完全程。
en:large:adjective:1,large,adjective,大的；巨大的,adj 大的；巨大的,/lɑrdʒ/,/lɑːdʒ/,Los Angeles is the second largest city in the US.,洛杉矶是美国的第二大城市。
en:largely:adverb:1,largely,adverb,大部分；大量地,adv 大部分；大量地,/'lɑrdʒli/,/'lɑːdʒlɪ/,The state of Nevada is largely desert.,内华达州大部分是沙漠。
en:laser:noun:1,laser,noun,激光,n 激光,/'lezɚ/,/'leɪzə/,laser surgery,激光(外科)手术
en:last:adjective:1,last,adjective,最后的,adj 最后的；adv 最后,/læst/,/lɑːst/,Much has changed since my last visit.,自我上次来访后，变化很大。
en:late:adjective:1,late,adjective,迟的,adj 迟的；adv 迟，晚,/let/,/leɪt/,Sorry I’m late – I overslept.,对不起，来晚了——我睡过头了。
en:lately:adverb:1,lately,adverb,最近，不久前,adv 最近，不久前,,,What have you been doing lately?,你最近在干什么？
en:later:adverb:1,later,adverb,后来；过一会儿,adv 后来；过一会儿,/'letɚ/,/'leɪtə/,I’m going out for a bit – I’ll see you later.,我出去一会儿——回头见。
en:latin:adjective:1,Latin,adjective,拉丁的,adj 拉丁的；n 拉丁语,/'lætn/,/'lætɪn/,a Latin inscription,拉丁语碑文
en:latter:adjective:1,latter,adjective,(两者中)后者的,adj (两者中)后者的,/'lætɚ/,/'lætə/,"In the latter case, buyers pay a 15% commission.",在后一种情况下，买家付15%的佣金。
en:laugh:verb:1,laugh,verb,笑，发笑,v 笑，发笑；n 笑,/læf/,/lɑːf/,Maria looked at him and laughed.,玛丽亚看着他大笑起来。
en:laughter:noun:1,laughter,noun,笑，笑声,n 笑，笑声,/'læftɚ/,/'lɑːftə/,Foster joined in the laughter.,福斯特也跟着笑了起来。
en:launch:verb:2,launch,verb,发射，投射；发动,v 发射，投射；发动,/lɔntʃ/,/lɔːntʃ/,"The organization has launched a campaign to raise $150,000.",为了筹集15万美元，该组织发起了一场募捐活动。
en:laundry:noun:2,laundry,noun,洗衣房，洗衣店,n 洗衣房，洗衣店,/'lɔndri/,/'lɔːndrɪ/,She did the laundry (= washed the clothes etc ) and hung it out to dry.,她洗了衣服，然后挂出去晾干。
en:lavatory:noun:1,lavatory,noun,盥洗室，厕所,n 盥洗室，厕所,/'lævətɔri/,/'lævət(ə)rɪ/,...the ladies' lavatory.,…女厕所。
en:law:noun:1,law,noun,法律，法令；法则,n 法律，法令；法则,/lɔ/,/lɔː/,Elected officials ought to obey the law.,民选官员理应遵守法律。
en:lawn:noun:1,lawn,noun,草地，草坪，草场,n 草地，草坪，草场,/lɔn/,/lɔːn/,I spent all morning mowing the lawn (= cutting the grass ).,我整个上午都在修剪草坪。
en:lawyer:noun:1,lawyer,noun,律师；法学家,n 律师；法学家,/'lɔjɚ/,/'lɔːjə; 'lɒɪə/,Prosecution and defence lawyers are expected to deliver closing arguments next week.,原告律师和被告律师下周将要作终结辩论。
en:lay:verb:1,lay,verb,置放；铺设；设置,v 置放；铺设；设置,/le/,/leɪ/,He laid his hand on my shoulder.,他把一只手搭在我的肩上。
en:layer:noun:1,layer,noun,层，层次；铺设者,n 层，层次；铺设者,/'leɪr/,/'leɪə/,He pulled off layer upon layer of clothing (= many layers of clothing ).,他把衣服一件件地脱掉。
en:layout:noun:1,layout,noun,布局，安排，设计,n 布局，安排，设计,,,All the flats in the building had the same layout.,大楼里所有的公寓布局都是一样的。
en:lazy:adjective:1,lazy,adjective,懒惰的，懒散的,adj 懒惰的，懒散的,/'lezi/,/'leɪzɪ/,the laziest boy in the class,班上最懒的男孩
en:lead:noun:1,lead,noun,铅，铅制品,n 铅，铅制品,/lid/,/liːd/,lead in,导入；引入线；开场白
en:leader:noun:1,leader,noun,领袖，领导人；首领,n 领袖，领导人；首领,/'lidɚ/,/'liːdə/,the largest ever gathering of world leaders,全世界领导人史无前例的大聚会
en:leadership:noun:1,leadership,noun,领导,n 领导,/'lidɚʃɪp/,/'liːdəʃɪp/,The US must now take a firm leadership role.,美国现在必须扮演一个强有力的领导人角色。
en:leading:adjective:1,leading,adjective,指导的；最主要的,adj 指导的；最主要的,/'lidɪŋ/,/'liːdɪŋ/,The army played a leading role in organizing the attempted coup.,军队在策划这场未遂政变的过程中起了最主要的作用。
en:leaf:noun:1,leaf,noun,叶，叶子,n 叶，叶子,/lif/,/liːf/,a flowering bush with large shiny leaves,叶子大而油亮的开花灌木
